,rent_address,stop_name,min_distance,min_duration,postcode,price
221,111-8-lygon-street-brunswick-east-vic-3057-16068888,Southern Cross Railway Station (Melbourne City),6222.84,679.07,3057,510.0
222,250a-stewart-street-brunswick-east-vic-3057-16053880,Southern Cross Railway Station (Melbourne City),8617.03,898.6,3057,750.0
223,2-20-lyndhurst-crescent-brunswick-east-vic-3057-16065203,Southern Cross Railway Station (Melbourne City),8649.01,914.47,3057,445.0
224,4-mary-moodie-way-brunswick-east-vic-3057-16070244,Southern Cross Railway Station (Melbourne City),6944.9,791.24,3057,580.0
225,401-269-stewart-street-brunswick-east-vic-3057-16077186,Southern Cross Railway Station (Melbourne City),8712.64,918.29,3057,650.0
226,316-330-lygon-street-brunswick-east-vic-3057-15187572,Southern Cross Railway Station (Melbourne City),7360.37,772.75,3057,475.0
227,102-9-village-avenue-brunswick-east-vic-3057-15220991,Southern Cross Railway Station (Melbourne City),7766.05,838.0,3057,550.0
228,3-57-59-brunswick-road-brunswick-east-vic-3057-16066832,Southern Cross Railway Station (Melbourne City),6568.21,717.2,3057,760.0
229,105-26-barkly-street-brunswick-east-vic-3057-16083390,Southern Cross Railway Station (Melbourne City),6880.96,768.75,3057,400.0
230,538-22-barkly-street-brunswick-east-vic-3057-16070143,Southern Cross Railway Station (Melbourne City),6882.76,769.01,3057,600.0
231,2005-178-edward-street-brunswick-east-vic-3057-16080082,Southern Cross Railway Station (Melbourne City),6776.37,745.49,3057,550.0
232,209-92-96-albert-street-brunswick-east-vic-3057-16090378,Southern Cross Railway Station (Melbourne City),7358.87,784.02,3057,400.0
233,818-sydney-rd-coburg-north-vic-3058-16088235,Southern Cross Railway Station (Melbourne City),13655.43,1177.03,3058,450.0
234,102-729-sydney-road-coburg-vic-3058-16068134,Southern Cross Railway Station (Melbourne City),13051.39,1117.7,3058,410.0
235,8-grey-street-coburg-vic-3058-16076345,Southern Cross Railway Station (Melbourne City),6087.93,580.25,3058,630.0
236,417-11-urquhart-street-coburg-vic-3058-16061379,Southern Cross Railway Station (Melbourne City),12663.13,1073.37,3058,365.0
237,8-46-the-grove-coburg-vic-3058-16067821,Southern Cross Railway Station (Melbourne City),9614.69,982.65,3058,340.0
238,24-snapshot-drive-coburg-north-vic-3058-16069368,Southern Cross Railway Station (Melbourne City),12012.13,1255.28,3058,620.0
239,8-7-9-bell-street-coburg-vic-3058-16074155,Southern Cross Railway Station (Melbourne City),10561.05,1086.83,3058,420.0
240,501-14-20-nicholson-street-coburg-vic-3058-16088479,Southern Cross Railway Station (Melbourne City),8872.32,921.78,3058,380.0
241,100-clarendon-street-coburg-vic-3058-16073408,Southern Cross Railway Station (Melbourne City),10535.87,842.6,3058,720.0
242,6-rolls-street-coburg-vic-3058-16063327,Southern Cross Railway Station (Melbourne City),12048.81,1000.82,3058,600.0
243,1-29-arthur-street-coburg-north-vic-3058-16082466,Southern Cross Railway Station (Melbourne City),12894.73,1362.08,3058,460.0
244,177-urquhart-street-coburg-vic-3058-16040113,Southern Cross Railway Station (Melbourne City),10704.99,1120.22,3058,620.0
245,25-francis-street-coburg-vic-3058-16078116,Southern Cross Railway Station (Melbourne City),11632.58,971.33,3058,650.0
246,10-illawara-drive-mickleham-vic-3064-16087933,Donnybrook Railway Station (Donnybrook),7782.34,733.5,3064,450.0
247,1-48-pearl-drive-craigieburn-vic-3064-16084074,Donnybrook Railway Station (Donnybrook),13120.15,981.39,3064,390.0
248,349-fitzroy-street-fitzroy-vic-3065-16084496,Southern Cross Railway Station (Melbourne City),4996.41,595.88,3065,650.0
249,107-176-argyle-street-fitzroy-vic-3065-16080545,Southern Cross Railway Station (Melbourne City),5103.62,660.91,3065,450.0
250,1304e-9-robert-street-collingwood-vic-3066-16080814,Southern Cross Railway Station (Melbourne City),5042.4,638.33,3066,450.0
251,206-75-wellington-street-collingwood-vic-3066-16059668,Southern Cross Railway Station (Melbourne City),4676.15,559.74,3066,470.0
252,108-3-11-hoddle-street-collingwood-vic-3066-16088068,Southern Cross Railway Station (Melbourne City),5372.21,638.78,3066,465.0
253,605-70-stanley-street-collingwood-vic-3066-16089493,Southern Cross Railway Station (Melbourne City),5034.83,619.33,3066,470.0
254,98-johnston-st-collingwood-vic-3066-16067212,Southern Cross Railway Station (Melbourne City),5557.12,650.25,3066,1150.0
255,311-75-wellington-st-collingwood-vic-3066-16068804,Southern Cross Railway Station (Melbourne City),4676.15,559.74,3066,700.0
256,8-375-hoddle-street-collingwood-vic-3066-16057038,Southern Cross Railway Station (Melbourne City),6257.57,749.16,3066,450.0
257,105-88-cambridge-street-collingwood-vic-3066-15175620,Southern Cross Railway Station (Melbourne City),4612.31,565.7,3066,500.0
258,703-75-wellington-st-collingwood-vic-3066-16054467,Southern Cross Railway Station (Melbourne City),4676.15,559.74,3066,600.0
259,2-61-little-oxford-street-collingwood-vic-3066-16061683,Southern Cross Railway Station (Melbourne City),5247.11,676.39,3066,550.0
260,503-75-wellington-street-collingwood-vic-3066-16089857,Southern Cross Railway Station (Melbourne City),4676.15,559.74,3066,465.0
261,103-107-cambridge-street-collingwood-vic-3066-16070749,Southern Cross Railway Station (Melbourne City),4796.33,598.83,3066,480.0
262,204-107-cambridge-street-collingwood-vic-3066-16085513,Southern Cross Railway Station (Melbourne City),4796.33,598.83,3066,480.0
263,73-easey-street-collingwood-vic-3066-16027969,Southern Cross Railway Station (Melbourne City),5711.2,684.86,3066,750.0
264,408d-615-victoria-street-abbotsford-vic-3067-16066835,Southern Cross Railway Station (Melbourne City),6325.42,744.45,3067,550.0
265,11-turner-street-abbotsford-vic-3067-16082069,Southern Cross Railway Station (Melbourne City),6267.6,755.1,3067,550.0
266,220-631-victoria-street-abbotsford-vic-3067-16054340,Southern Cross Railway Station (Melbourne City),6584.36,776.05,3067,625.0
267,9-328-johnston-street-abbotsford-vic-3067-16080546,Southern Cross Railway Station (Melbourne City),6278.9,754.29,3067,600.0
268,532-631-victoria-street-abbotsford-vic-3067-16061939,Southern Cross Railway Station (Melbourne City),6584.36,776.05,3067,650.0
269,48-yarra-street-abbotsford-vic-3067-16069226,Southern Cross Railway Station (Melbourne City),5982.01,750.97,3067,900.0
270,714-20-shamrock-street-abbotsford-vic-3067-16083651,Southern Cross Railway Station (Melbourne City),6430.9,783.99,3067,350.0
271,97-stafford-street-abbotsford-vic-3067-16066490,Southern Cross Railway Station (Melbourne City),6373.12,746.39,3067,625.0
272,4-82-trenerry-crescent-abbotsford-vic-3067-16057111,Southern Cross Railway Station (Melbourne City),6956.97,800.55,3067,675.0
273,215-56-nicholson-street-abbotsford-vic-3067-13682400,Southern Cross Railway Station (Melbourne City),5586.14,660.38,3067,560.0
274,509a-1-acacia-place-abbotsford-vic-3067-16082671,Southern Cross Railway Station (Melbourne City),6845.38,810.7,3067,410.0
275,12-park-street-abbotsford-vic-3067-16083814,Southern Cross Railway Station (Melbourne City),5181.29,646.45,3067,675.0
276,270-langridge-street-abbotsford-vic-3067-15242733,Southern Cross Railway Station (Melbourne City),5516.19,655.17,3067,470.0
277,703-6-acacia-place-abbotsford-vic-3067-16087573,Southern Cross Railway Station (Melbourne City),6863.99,815.17,3067,420.0
278,eg07-11-flockhart-street-abbotsford-vic-3067-16084992,Southern Cross Railway Station (Melbourne City),6324.51,770.01,3067,375.0
279,1002-1-acacia-place-abbotsford-vic-3067-16087823,Southern Cross Railway Station (Melbourne City),6845.38,810.7,3067,380.0
280,713-251-johnston-street-abbotsford-vic-3067-16085958,Southern Cross Railway Station (Melbourne City),6140.19,737.02,3067,460.0
281,5-16-princes-street-abbotsford-vic-3067-11131595,Southern Cross Railway Station (Melbourne City),5753.21,709.06,3067,850.0
282,106-119-turner-street-abbotsford-vic-3067-16088557,Southern Cross Railway Station (Melbourne City),6757.39,782.62,3067,440.0
283,514-6-acacia-place-abbotsford-vic-3067-16082921,Southern Cross Railway Station (Melbourne City),6863.99,815.17,3067,440.0
284,64-little-charles-street-abbotsford-vic-3067-16077006,Southern Cross Railway Station (Melbourne City),5907.46,722.85,3067,620.0
285,902-627-victoria-street-abbotsford-vic-3067-16083095,Southern Cross Railway Station (Melbourne City),6684.22,800.94,3067,425.0
286,g09-22-nicholson-street-fitzroy-north-vic-3068-16052600,Southern Cross Railway Station (Melbourne City),7411.68,795.1,3068,900.0
287,113-392-st-georges-road-fitzroy-north-vic-3068-16089889,Southern Cross Railway Station (Melbourne City),7556.9,742.04,3068,450.0
288,204-378-390-st-george-road-fitzroy-north-vic-3068-16084845,Southern Cross Railway Station (Melbourne City),7529.6,739.14,3068,800.0
289,22l-378-390-st-georges-road-fitzroy-north-vic-3068-16082386,Southern Cross Railway Station (Melbourne City),7529.6,739.14,3068,570.0
290,37-taylor-street-fitzroy-north-vic-3068-16061269,Southern Cross Railway Station (Melbourne City),7586.78,821.49,3068,1100.0
291,2s-378-390-st-georges-road-fitzroy-north-vic-3068-16055926,Southern Cross Railway Station (Melbourne City),7529.6,739.14,3068,585.0
292,2s-378-390-st-georges-road-fitzroy-north-vic-3068-16055926,Southern Cross Railway Station (Melbourne City),7529.6,739.14,3068,585.0
293,93-rowe-street-fitzroy-north-vic-3068-15629627,Southern Cross Railway Station (Melbourne City),7552.89,782.32,3068,690.0
294,2-12-brennand-street-fitzroy-north-vic-3068-14628144,Southern Cross Railway Station (Melbourne City),8113.73,880.36,3068,380.0
295,111-378-390-saint-georges-road-fitzroy-north-vic-3068-16057525,Southern Cross Railway Station (Melbourne City),7529.6,739.14,3068,490.0
296,133-ramsden-street-clifton-hill-vic-3068-16083078,Southern Cross Railway Station (Melbourne City),8156.57,952.22,3068,570.0
297,105-field-street-clifton-hill-vic-3068-16078319,Southern Cross Railway Station (Melbourne City),8186.47,967.67,3068,950.0
298,62-clauscen-street-fitzroy-north-vic-3068-16065136,Southern Cross Railway Station (Melbourne City),7285.33,787.98,3068,680.0
299,173-spensley-street-clifton-hill-vic-3068-16078951,Southern Cross Railway Station (Melbourne City),7954.77,950.71,3068,820.0
300,5-55-may-street-fitzroy-north-vic-3068-16078317,Southern Cross Railway Station (Melbourne City),7920.59,793.74,3068,350.0
301,188-park-street-fitzroy-north-vic-3068-16090583,Southern Cross Railway Station (Melbourne City),7235.32,758.71,3068,1200.0
302,8-182-barkly-street-fitzroy-north-vic-3068-16068469,Southern Cross Railway Station (Melbourne City),7611.69,747.62,3068,310.0
303,108-best-street-fitzroy-north-vic-3068-16054451,Southern Cross Railway Station (Melbourne City),7127.63,748.06,3068,1300.0
304,22l-378-390-st-georges-road-fitzroy-north-vic-3068-16082386,Southern Cross Railway Station (Melbourne City),7529.6,739.14,3068,570.0
305,14-park-street-fitzroy-north-vic-3068-16082451,Southern Cross Railway Station (Melbourne City),7688.94,765.93,3068,1200.0
306,10-2-johnson-street-northcote-vic-3070-16081202,Southern Cross Railway Station (Melbourne City),9946.3,994.59,3070,330.0
307,13-bird-avenue-northcote-vic-3070-16053046,Southern Cross Railway Station (Melbourne City),9897.93,929.67,3070,600.0
308,121-5-beavers-road-northcote-vic-3070-16087294,Southern Cross Railway Station (Melbourne City),9547.95,960.73,3070,485.0
309,4-165-clarke-street-northcote-vic-3070-16082860,Southern Cross Railway Station (Melbourne City),8393.97,880.98,3070,560.0
310,94-helen-street-northcote-vic-3070-16059106,Southern Cross Railway Station (Melbourne City),9362.47,932.15,3070,720.0
311,27-hawthorn-road-northcote-vic-3070-16051293,Southern Cross Railway Station (Melbourne City),8655.18,858.57,3070,950.0
312,2-3-jessie-street-northcote-vic-3070-16078331,Southern Cross Railway Station (Melbourne City),9365.87,956.17,3070,375.0
313,57-bent-street-northcote-vic-3070-16078474,Southern Cross Railway Station (Melbourne City),9153.05,883.6,3070,570.0
314,8-4-mccracken-avenue-northcote-vic-3070-16064578,Southern Cross Railway Station (Melbourne City),8661.21,845.94,3070,450.0
315,146-raleigh-street-thornbury-vic-3071-16080236,Southern Cross Railway Station (Melbourne City),11676.58,1123.61,3071,850.0
316,115b-collins-street-thornbury-vic-3071-16089002,Southern Cross Railway Station (Melbourne City),12133.33,1155.37,3071,620.0
317,9-harold-street-thornbury-vic-3071-16076652,Southern Cross Railway Station (Melbourne City),10798.65,1017.96,3071,905.0
318,1-53-woolton-avenue-thornbury-vic-3071-16090180,Southern Cross Railway Station (Melbourne City),9714.82,934.95,3071,310.0
319,12-45-collins-street-thornbury-vic-3071-16090482,Southern Cross Railway Station (Melbourne City),11301.74,1077.18,3071,420.0
320,8-2-murray-street-thornbury-vic-3071-16089692,Southern Cross Railway Station (Melbourne City),10430.35,985.15,3071,300.0
321,11-52-pender-street-thornbury-vic-3071-16088581,Southern Cross Railway Station (Melbourne City),12082.74,1143.13,3071,260.0
322,20-12-dundas-street-thornbury-vic-3071-15981310,Southern Cross Railway Station (Melbourne City),11271.09,1059.98,3071,240.0
323,86-hutton-street-thornbury-vic-3071-16075459,Southern Cross Railway Station (Melbourne City),10547.14,1003.25,3071,650.0
324,23-clyde-street-thornbury-vic-3071-16065124,Southern Cross Railway Station (Melbourne City),11083.56,1108.29,3071,780.0
325,2-9-rennie-street-thornbury-vic-3071-16065901,Southern Cross Railway Station (Melbourne City),10600.26,980.96,3071,390.0
326,11-326-plenty-road-preston-vic-3072-16068669,Southern Cross Railway Station (Melbourne City),12416.68,1145.95,3072,250.0
327,47-gilbert-road-preston-vic-3072-16082846,Southern Cross Railway Station (Melbourne City),11435.95,1066.44,3072,700.0
328,3-492-plenty-road-preston-vic-3072-16083908,Southern Cross Railway Station (Melbourne City),13087.68,1205.1,3072,500.0
329,2-24-o-connor-street-reservoir-vic-3073-16084487,Southern Cross Railway Station (Melbourne City),15691.83,1505.9,3073,430.0
330,3-72-leamington-street-reservoir-vic-3073-16055115,Southern Cross Railway Station (Melbourne City),15687.63,1507.78,3073,420.0
331,12-1-rex-avenue-alphington-vic-3078-16077577,Southern Cross Railway Station (Melbourne City),11139.61,1127.92,3078,460.0
332,28-gillies-street-fairfield-vic-3078-16067381,Southern Cross Railway Station (Melbourne City),9442.05,1113.32,3078,750.0
333,704-111-parkview-road-alphington-vic-3078-16069779,Southern Cross Railway Station (Melbourne City),11500.73,1168.88,3078,540.0
334,565-heidelberg-road-alphington-vic-3078-16079269,Southern Cross Railway Station (Melbourne City),9663.38,1170.67,3078,600.0
335,38-262-heidelberg-road-fairfield-vic-3078-16056607,Southern Cross Railway Station (Melbourne City),8503.71,1013.34,3078,380.0
336,89-marshall-street-ivanhoe-vic-3079-16071672,Southern Cross Railway Station (Melbourne City),16074.21,1349.6,3079,510.0
337,108-56-myrtle-street-ivanhoe-vic-3079-16074928,Southern Cross Railway Station (Melbourne City),16574.47,1498.47,3079,385.0
338,4-45-st-elmo-road-ivanhoe-vic-3079-16052693,Southern Cross Railway Station (Melbourne City),14693.51,1429.87,3079,390.0
339,562-waterdale-rd-heidelberg-heights-vic-3081-16076688,Southern Cross Railway Station (Melbourne City),16876.26,1555.92,3081,385.0
340,502-21-plenty-road-bundoora-vic-3083-16055079,Southern Cross Railway Station (Melbourne City),19629.65,1808.86,3083,330.0
341,106-34-princeton-terrace-bundoora-vic-3083-16088123,Southern Cross Railway Station (Melbourne City),23083.42,2033.98,3083,324.0
342,30-80-enterprise-dr-bundoora-vic-3083-16083831,Southern Cross Railway Station (Melbourne City),23148.63,2031.93,3083,385.0
343,67-weir-loop-bundoora-vic-3083-16073139,Southern Cross Railway Station (Melbourne City),19987.81,1862.47,3083,500.0
344,10-brooke-street-eaglemont-vic-3084-16087413,Southern Cross Railway Station (Melbourne City),15190.89,1293.58,3084,680.0
345,2-14-binns-street-montmorency-vic-3094-16085351,Southern Cross Railway Station (Melbourne City),24209.6,2147.32,3094,450.0
346,23-frank-street-eltham-vic-3095-16065746,Southern Cross Railway Station (Melbourne City),28680.11,2419.45,3095,500.0
347,3-8-10-james-avenue-kew-vic-3101-16064942,Southern Cross Railway Station (Melbourne City),11531.08,1140.13,3101,390.0
348,7-8-10-james-avenue-kew-vic-3101-16054256,Southern Cross Railway Station (Melbourne City),11531.08,1140.13,3101,330.0
349,6-11-davis-street-kew-vic-3101-16020234,Southern Cross Railway Station (Melbourne City),10307.12,1137.16,3101,410.0
350,90-edgevale-road-kew-vic-3101-16078740,Southern Cross Railway Station (Melbourne City),9932.22,1128.56,3101,1600.0
351,3-17-pakington-street-kew-vic-3101-16075619,Southern Cross Railway Station (Melbourne City),9415.67,1084.77,3101,850.0
352,6-103-walpole-street-kew-vic-3101-16074115,Southern Cross Railway Station (Melbourne City),10555.48,1006.59,3101,435.0
353,14-58-62-mary-street-kew-vic-3101-16079756,Southern Cross Railway Station (Melbourne City),9660.93,1074.26,3101,470.0
354,98-edgevale-road-kew-vic-3101-16086114,Southern Cross Railway Station (Melbourne City),9974.41,1136.16,3101,700.0
355,5-200-cotham-road-kew-vic-3101-16080273,Southern Cross Railway Station (Melbourne City),10066.65,1119.04,3101,1250.0
356,605-369-high-street-kew-vic-3101-16088032,Southern Cross Railway Station (Melbourne City),9627.08,1074.2,3101,1300.0
357,1-1-namur-street-kew-east-vic-3102-16072307,Southern Cross Railway Station (Melbourne City),14439.88,1220.92,3102,500.0
358,3-1-birtles-st-balwyn-vic-3103-16067443,Southern Cross Railway Station (Melbourne City),15233.64,1278.34,3103,575.0
359,1-910-burke-road-deepdene-vic-3103-16069623,Southern Cross Railway Station (Melbourne City),11345.22,1222.23,3103,690.0
360,37-kireep-road-balwyn-vic-3103-16071098,Southern Cross Railway Station (Melbourne City),14573.48,1481.55,3103,720.0
361,19-parkdale-avenue-balwyn-vic-3103-16041468,Southern Cross Railway Station (Melbourne City),20047.72,1487.07,3103,550.0
362,4-48-weir-street-balwyn-vic-3103-16073644,Southern Cross Railway Station (Melbourne City),13704.85,1430.52,3103,470.0
363,12-2a-brenbeal-street-balwyn-vic-3103-16061618,Southern Cross Railway Station (Melbourne City),13921.62,1451.55,3103,400.0
364,2-15-parring-road-balwyn-vic-3103-16088426,Southern Cross Railway Station (Melbourne City),14382.57,1486.88,3103,720.0
365,1-18-raynes-street-balwyn-vic-3103-16054448,Southern Cross Railway Station (Melbourne City),19736.24,1474.81,3103,860.0
366,15-31-barnsbury-road-deepdene-vic-3103-16051009,Southern Cross Railway Station (Melbourne City),12047.1,1283.04,3103,400.0
367,10-3-boston-road-balwyn-vic-3103-16055201,Southern Cross Railway Station (Melbourne City),12924.79,1365.73,3103,450.0
368,1-salford-avenue-balwyn-vic-3103-16083324,Southern Cross Railway Station (Melbourne City),13433.88,1399.74,3103,790.0
369,5-whitehorse-road-deepdene-vic-3103-16077539,Southern Cross Railway Station (Melbourne City),11650.73,1238.11,3103,850.0
370,4-84-rochester-rd-balwyn-vic-3103-16081633,Southern Cross Railway Station (Melbourne City),13500.45,1406.99,3103,480.0
371,5-19-kireep-road-balwyn-vic-3103-16078337,Southern Cross Railway Station (Melbourne City),14224.85,1502.9,3103,400.0
372,5-citron-avenue-balwyn-north-vic-3104-16086189,Southern Cross Railway Station (Melbourne City),18095.64,1339.7,3104,485.0
373,6-46a-corhampton-road-balwyn-north-vic-3104-16086851,Southern Cross Railway Station (Melbourne City),14746.44,1236.09,3104,525.0
374,3-12-thea-avenue-balwyn-north-vic-3104-16062335,Southern Cross Railway Station (Melbourne City),18364.33,1367.48,3104,640.0
375,2-14-hatfield-street-balwyn-north-vic-3104-16039515,Southern Cross Railway Station (Melbourne City),14303.07,1201.02,3104,430.0
376,1-1062-burke-rd-balwyn-north-vic-3104-16053394,Southern Cross Railway Station (Melbourne City),14689.86,1232.28,3104,425.0
377,3-84-winfield-road-balwyn-north-vic-3104-16089860,Southern Cross Railway Station (Melbourne City),18204.98,1336.07,3104,440.0
378,127-willow-bend-bulleen-vic-3105-16081615,Southern Cross Railway Station (Melbourne City),18333.5,1408.02,3105,600.0
379,1a-chivers-road-templestowe-vic-3106-16087683,Southern Cross Railway Station (Melbourne City),22311.93,1806.15,3106,1175.0
380,2-3-ada-street-doncaster-vic-3108-16066714,Southern Cross Railway Station (Melbourne City),19946.98,1436.95,3108,520.0
381,3-17-firth-street-doncaster-vic-3108-15138255,Southern Cross Railway Station (Melbourne City),18998.64,1411.44,3108,540.0
382,2-11-firth-street-doncaster-vic-3108-16078255,Southern Cross Railway Station (Melbourne City),19110.92,1438.39,3108,360.0
383,20a-belvoir-street-doncaster-vic-3108-16086525,Southern Cross Railway Station (Melbourne City),23922.19,1656.26,3108,510.0
384,103-88-tram-road-doncaster-vic-3108-14872098,Southern Cross Railway Station (Melbourne City),20029.94,1425.56,3108,395.0
385,104-88-tram-road-doncaster-vic-3108-14825508,Southern Cross Railway Station (Melbourne City),20029.94,1425.56,3108,420.0
386,1-11-churchill-street-doncaster-east-vic-3109-15856463,Southern Cross Railway Station (Melbourne City),23737.8,1629.31,3109,695.0
387,g10-1-red-hill-terrace-doncaster-east-vic-3109-16085903,Southern Cross Railway Station (Melbourne City),27125.1,1887.55,3109,440.0
388,130-corriedale-crescent-park-orchards-vic-3114-16040346,Southern Cross Railway Station (Melbourne City),29788.94,2141.45,3114,595.0
389,1-8-murphy-street-richmond-vic-3121-14865370,Southern Cross Railway Station (Melbourne City),6252.91,745.61,3121,470.0
390,6-137-coppin-street-richmond-vic-3121-16080016,Southern Cross Railway Station (Melbourne City),6223.45,702.64,3121,360.0
391,209-8-garfield-street-richmond-vic-3121-16080755,Southern Cross Railway Station (Melbourne City),5131.28,656.56,3121,450.0
392,4-wells-street-richmond-vic-3121-16069616,Southern Cross Railway Station (Melbourne City),5891.1,751.4,3121,650.0
393,57-baker-street-richmond-vic-3121-16062642,Southern Cross Railway Station (Melbourne City),5820.54,736.74,3121,650.0
394,46-loyola-grove-richmond-vic-3121-16068071,Southern Cross Railway Station (Melbourne City),7749.23,673.91,3121,750.0
395,6-fordham-court-richmond-vic-3121-16065885,Southern Cross Railway Station (Melbourne City),5306.66,645.85,3121,460.0
396,2-94-buckingham-street-richmond-vic-3121-14830817,Southern Cross Railway Station (Melbourne City),6317.12,773.68,3121,600.0
397,121-lord-street-richmond-vic-3121-16064776,Southern Cross Railway Station (Melbourne City),6416.88,752.91,3121,950.0
398,25-chestnut-street-richmond-vic-3121-16068056,Southern Cross Railway Station (Melbourne City),6449.07,787.64,3121,1100.0
399,19-baker-street-richmond-vic-3121-16083535,Southern Cross Railway Station (Melbourne City),5673.41,721.61,3121,510.0
400,612-30-burnley-street-richmond-vic-3121-16083288,Southern Cross Railway Station (Melbourne City),6660.07,773.22,3121,425.0
401,11-bennett-street-richmond-vic-3121-16061186,Southern Cross Railway Station (Melbourne City),6294.33,760.58,3121,565.0
402,5-26-union-street-richmond-vic-3121-16073238,Southern Cross Railway Station (Melbourne City),5008.68,616.39,3121,340.0
403,1-36-burnley-street-richmond-vic-3121-16083578,Southern Cross Railway Station (Melbourne City),6531.52,746.05,3121,720.0
404,3-74-cutter-street-richmond-vic-3121-16077345,Southern Cross Railway Station (Melbourne City),8720.37,807.48,3121,600.0
405,3-34-leslie-street-richmond-vic-3121-16067868,Southern Cross Railway Station (Melbourne City),6444.1,784.04,3121,320.0
406,68-yarra-boulevard-richmond-vic-3121-12659355,Southern Cross Railway Station (Melbourne City),6967.2,788.4,3121,1225.0
407,3-36-egan-street-richmond-vic-3121-16086330,Southern Cross Railway Station (Melbourne City),5178.95,638.13,3121,450.0
408,104-somerset-street-richmond-vic-3121-16083987,Southern Cross Railway Station (Melbourne City),6342.09,747.13,3121,695.0
409,283a-burnley-street-richmond-vic-3121-16064303,Southern Cross Railway Station (Melbourne City),6561.1,742.56,3121,1500.0
410,1-118-brighton-street-richmond-vic-3121-16081521,Southern Cross Railway Station (Melbourne City),6430.28,776.45,3121,700.0
411,24-wertheim-street-richmond-vic-3121-16079802,Southern Cross Railway Station (Melbourne City),9083.77,826.62,3121,625.0
412,3-4-stillman-street-richmond-vic-3121-16082280,Southern Cross Railway Station (Melbourne City),6585.85,755.06,3121,875.0
413,51-duke-street-richmond-vic-3121-16089558,Southern Cross Railway Station (Melbourne City),6768.66,784.12,3121,775.0
414,1-263-lennox-street-richmond-vic-3121-16089089,Southern Cross Railway Station (Melbourne City),5462.83,652.64,3121,325.0
415,2-2-smith-street-richmond-vic-3121-16081068,Southern Cross Railway Station (Melbourne City),5112.57,657.83,3121,300.0
416,105-39-appleton-street-richmond-vic-3121-16061881,Southern Cross Railway Station (Melbourne City),6916.06,797.98,3121,430.0
417,2-appleton-street-richmond-vic-3121-16067294,Southern Cross Railway Station (Melbourne City),6680.53,778.6,3121,625.0
418,17-81-edinburgh-street-richmond-vic-3121-16080509,Southern Cross Railway Station (Melbourne City),8408.88,762.91,3121,300.0
419,609-14-david-street-richmond-vic-3121-16085191,Southern Cross Railway Station (Melbourne City),7002.06,812.09,3121,560.0
420,4-52-lyndhurst-street-richmond-vic-3121-16085100,Southern Cross Railway Station (Melbourne City),5708.66,697.65,3121,950.0
421,5-69-river-street-richmond-vic-3121-16067702,Southern Cross Railway Station (Melbourne City),6811.56,782.83,3121,650.0
422,13-160-coppin-street-richmond-vic-3121-16075196,Southern Cross Railway Station (Melbourne City),6264.26,705.9,3121,330.0
423,15-2-the-vaucluse-richmond-vic-3121-15094456,Southern Cross Railway Station (Melbourne City),5427.64,659.59,3121,325.0
424,405-14-david-street-richmond-vic-3121-16068009,Southern Cross Railway Station (Melbourne City),7002.06,812.09,3121,530.0
425,511-2-mcgoun-street-richmond-vic-3121-14233176,Southern Cross Railway Station (Melbourne City),5154.77,637.61,3121,550.0
426,108-14-david-street-richmond-vic-3121-16089176,Southern Cross Railway Station (Melbourne City),7002.06,812.09,3121,550.0
427,17-king-street-richmond-vic-3121-16085050,Southern Cross Railway Station (Melbourne City),5359.6,648.61,3121,560.0
428,616-14-david-street-richmond-vic-3121-16079171,Southern Cross Railway Station (Melbourne City),7002.06,812.09,3121,550.0
429,20-lord-street-richmond-vic-3121-16059083,Southern Cross Railway Station (Melbourne City),6039.1,706.01,3121,790.0
430,25-hull-street-richmond-vic-3121-16067586,Southern Cross Railway Station (Melbourne City),5338.71,650.98,3121,700.0
431,5-47-mary-street-richmond-vic-3121-16069592,Southern Cross Railway Station (Melbourne City),6105.63,721.97,3121,840.0
432,38-highett-street-richmond-vic-3121-16087992,Southern Cross Railway Station (Melbourne City),5102.25,637.16,3121,1000.0
433,89-elizabeth-street-richmond-vic-3121-16076960,Southern Cross Railway Station (Melbourne City),5135.88,654.85,3121,425.0
434,45-69-palmer-street-richmond-vic-3121-16072067,Southern Cross Railway Station (Melbourne City),6520.56,747.81,3121,430.0
435,2-neptune-street-richmond-vic-3121-16058275,Southern Cross Railway Station (Melbourne City),6135.55,701.79,3121,625.0
436,24-343-church-street-richmond-vic-3121-16061297,Southern Cross Railway Station (Melbourne City),5847.59,697.97,3121,600.0
437,12-cameron-street-richmond-vic-3121-14219096,Southern Cross Railway Station (Melbourne City),5233.88,654.67,3121,520.0
438,11-corsair-street-richmond-vic-3121-16074197,Southern Cross Railway Station (Melbourne City),6386.75,733.32,3121,675.0
439,604-8-burnley-street-richmond-vic-3121-16076303,Southern Cross Railway Station (Melbourne City),6540.0,765.29,3121,600.0
440,94-coppin-street-richmond-vic-3121-16062861,Southern Cross Railway Station (Melbourne City),5993.98,684.48,3121,650.0
441,126-243-249a-bridge-road-richmond-vic-3121-16080478,Southern Cross Railway Station (Melbourne City),5239.54,621.9,3121,400.0
442,60-neptune-street-richmond-vic-3121-16087614,Southern Cross Railway Station (Melbourne City),6311.86,745.24,3121,765.0
443,108-10-bromham-place-richmond-vic-3121-16088846,Southern Cross Railway Station (Melbourne City),5670.02,696.92,3121,525.0
444,29-70-church-street-hawthorn-vic-3122-16063437,Southern Cross Railway Station (Melbourne City),7559.24,857.52,3122,450.0
