,price,state,propertyType,bathrooms,bedrooms,carspaces,region,suburb,postcode,dateListed,listingSlug,latitude,longitude
437,520.0,VIC,Townhouse,2,2,1,Melbourne Region,MALVERN EAST,3145,2022-09-26T11:27:36,4-5-winton-road-malvern-east-vic-3145-16103745,-37.8735,145.065216
438,420.0,VIC,House,1,3,1,Melbourne Region,NOBLE PARK,3174,2022-09-26T15:16:52,33-theodore-avenue-noble-park-vic-3174-16104719,-37.97524,145.169342
439,650.0,VIC,House,1,2,1,Melbourne Region,CARLTON NORTH,3054,2022-09-16T12:07:11,24-macpherson-street-carlton-north-vic-3054-16092806,-37.7862663,144.976074
440,485.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,FOOTSCRAY,3011,2022-09-19T17:50:04,1205-8-joseph-road-footscray-vic-3011-16096365,-37.7992134,144.909912
441,810.0,VIC,House,1,3,0,Eastern Suburbs,HAWTHORN EAST,3123,2022-09-27T16:15:54,26-hastings-road-hawthorn-east-vic-3123-16107338,-37.83265,145.050949
442,550.0,VIC,ApartmentUnitFlat,1,2,0,Melbourne Region,CAULFIELD NORTH,3161,2022-09-26T15:34:57,3-54-kooyong-road-caulfield-north-vic-3161-16104819,-37.8679771,145.018723
443,525.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,ST KILDA EAST,3183,2022-09-26T09:54:54,1-5-te-arai-ave-st-kilda-east-vic-3183-16103327,-37.86231,145.008118
444,760.0,VIC,House,1,3,2,Melbourne Region,BENTLEIGH,3204,2022-09-16T10:46:40,9-clapperton-street-bentleigh-vic-3204-16092512,-37.9180527,145.024551
445,700.0,VIC,Townhouse,2,3,2,Melbourne Region,THORNBURY,3071,2022-09-21T13:50:57,348-gooch-street-thornbury-vic-3071-16099884,-37.7609,145.027283
446,650.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,PORT MELBOURNE,3207,2022-09-28T13:23:10,508-216-rouse-street-port-melbourne-vic-3207-16108824,-37.8409538,144.937912
447,450.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,PASCOE VALE,3044,2022-09-21T11:27:18,2-6-8-keogh-court-pascoe-vale-vic-3044-16099318,-37.7279968,144.943726
448,820.0,VIC,ApartmentUnitFlat,2,2,0,Melbourne Region,MELBOURNE,3000,2022-09-01T14:03:00,816-101-therry-st-melbourne-vic-3000-16068338,-37.807415,144.959122
449,690.0,VIC,House,1,4,2,Melbourne Region,BRIGHTON EAST,3187,2022-09-26T16:55:44,26-cummins-road-brighton-east-vic-3187-16105212,-37.9294739,145.026474
450,380.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,ALTONA MEADOWS,3028,2022-09-29T13:14:35,30-390-queen-street-altona-meadows-vic-3028-16110953,-37.87195,144.778183
451,650.0,VIC,House,2,3,2,Melbourne Region,CAULFIELD SOUTH,3162,2022-09-30T11:10:44,16-york-street-caulfield-south-vic-3162-16112581,-37.8927155,145.016937
452,280.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,CARNEGIE,3163,2022-09-16T12:40:22,19-160-grange-road-carnegie-vic-3163-16092925,-37.8930779,145.04657
453,410.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,FOOTSCRAY,3011,2022-09-27T11:34:31,1404-4-joseph-road-footscray-vic-3011-15362715,-37.7996826,144.909714
454,390.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,FOOTSCRAY,3011,2022-09-27T15:29:46,808-2-joseph-road-footscray-vic-3011-15874277,-37.80033,144.909653
455,430.0,VIC,ApartmentUnitFlat,1,2,1,Eastern Suburbs,SURREY HILLS,3127,2022-09-28T14:33:11,4-13-blackburn-street-surrey-hills-vic-3127-16109055,-37.82188,145.0989
456,420.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,BRUNSWICK,3056,2022-09-26T10:02:20,208-611-sydney-road-brunswick-vic-3056-15144017,-37.7626076,144.9626
457,1100.0,VIC,House,3,6,2,Eastern Suburbs,CAMBERWELL,3124,2022-09-15T19:14:36,24-prospect-hill-road-camberwell-vic-3124-16092042,-37.82875,145.060486
458,1600.0,VIC,House,2,4,2,Eastern Suburbs,KEW,3101,2022-09-30T17:30:12,21-findon-crescent-kew-vic-3101-16113943,-37.811142,145.01947
459,475.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,ABBOTSFORD,3067,2022-09-20T11:20:48,114-4-acacia-place-abbotsford-vic-3067-16097009,-37.8115959,145.014038
460,1800.0,VIC,ApartmentUnitFlat,3,3,3,Melbourne Region,EAST MELBOURNE,3002,2022-09-27T10:43:20,806-296-victoria-parade-east-melbourne-vic-3002-13799976,-37.8091927,144.9816
461,800.0,VIC,House,2,3,2,Eastern Suburbs,BALWYN,3103,2022-09-29T17:12:11,63-monash-ave-balwyn-vic-3103-16111877,-37.8030357,145.072876
462,895.0,VIC,House,4,4,2,Melbourne Region,CLAYTON,3168,2022-09-29T16:21:29,3-40-glenbrook-avenue-clayton-vic-3168-16111672,-37.909893,145.123947
463,370.0,VIC,ApartmentUnitFlat,1,2,1,Eastern Suburbs,HAWTHORN EAST,3123,2022-09-20T09:50:38,8-1091-burke-road-hawthorn-east-vic-3123-16096688,-37.81829,145.058853
464,560.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,MCKINNON,3204,2022-09-29T14:41:59,g07-3-claire-street-mckinnon-vic-3204-15478778,-37.91229,145.039719
465,650.0,VIC,Townhouse,2,3,3,Northern Victoria,WODONGA,3690,2022-09-27T17:29:05,2-147-lawrence-street-wodonga-vic-3690-16107639,-36.1252,146.891724
466,740.0,VIC,Townhouse,1,2,1,Melbourne Region,PORT MELBOURNE,3207,2022-09-16T14:22:39,1-368-graham-street-port-melbourne-vic-3207-16093260,-37.8361969,144.935669
467,450.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,COBURG,3058,2022-09-26T13:48:54,413-11-urquhart-street-coburg-vic-3058-15467995,-37.7398872,144.968155
468,330.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,ELWOOD,3184,2022-09-26T15:42:43,9-40-ormond-road-elwood-vic-3184-16104855,-37.8839455,144.984863
469,430.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,SOUTH YARRA,3141,2022-09-29T15:22:50,4-470-punt-road-south-yarra-vic-3141-16111404,-37.835083,144.987381
470,500.0,VIC,ApartmentUnitFlat,2,1,0,Melbourne Region,MELBOURNE,3000,2022-09-19T16:39:50,313-394-collins-street-melbourne-vic-3000-15401052,-37.81668,144.961044
471,600.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,BRUNSWICK,3056,2022-09-21T13:59:27,306-267-277-lygon-street-brunswick-vic-3056-16099911,-37.770443,144.97171
472,595.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,BRIGHTON,3186,2022-09-28T10:49:27,145a-church-street-brighton-vic-3186-16108276,-37.9157639,144.996674
473,550.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,ELWOOD,3184,2022-09-27T14:13:52,4-19-milton-street-elwood-vic-3184-16106784,-37.87523,144.987381
474,1100.0,VIC,Townhouse,2,3,2,Eastern Suburbs,KEW,3101,2022-09-16T10:19:15,4-92-brougham-street-kew-vic-3101-16092405,-37.8030357,145.0313
475,1350.0,VIC,House,1,4,0,Melbourne Region,FITZROY,3065,2022-09-29T10:52:26,33-bell-street-fitzroy-vic-3065-16110446,-37.7999458,144.976
476,420.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,ELWOOD,3184,2022-09-27T11:43:28,5-8-john-street-elwood-vic-3184-16106183,-37.87838,144.98851
477,700.0,VIC,House,2,3,3,Eastern Suburbs,KEW,3101,2022-09-29T15:30:48,21-high-street-kew-vic-3101-16111438,-37.8116646,145.0244
478,550.0,VIC,House,1,3,1,Melbourne Region,BRUNSWICK,3056,2022-09-30T08:52:26,213-albert-street-brunswick-vic-3056-16112143,-37.7689934,144.964432
479,360.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,MALVERN EAST,3145,2022-09-26T09:09:13,10-798-warrigal-road-malvern-east-vic-3145-16103154,-37.890873,145.088242
480,630.0,VIC,ApartmentUnitFlat,1,3,2,Melbourne Region,SANDRINGHAM,3191,2022-09-30T10:38:54,3-188-bay-road-sandringham-vic-3191-16112438,-37.9541054,145.019821
481,480.0,VIC,House,1,2,2,Eastern Suburbs,GLEN IRIS,3146,2022-09-28T13:26:31,28-somerset-road-glen-iris-vic-3146-16108831,-37.8509521,145.074921
482,500.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,ESSENDON,3040,2022-09-27T09:40:46,6-5-winifred-essendon-vic-3040-16105691,-37.7448921,144.911438
483,460.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,TOORAK,3142,2022-09-29T14:21:30,2-12-chastleton-avenue-toorak-vic-3142-16111165,-37.8349876,145.0138
484,495.0,VIC,ApartmentUnitFlat,1,2,0,Melbourne Region,PRAHRAN,3181,2022-09-19T00:58:10,42-321-chapel-street-prahran-vic-3181-16094332,-37.8475266,144.993759
485,575.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,ORMOND,3204,2022-09-20T10:51:28,2-7-ormond-road-ormond-vic-3204-16096904,-37.9033279,145.045074
486,550.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,SOUTH YARRA,3141,2022-09-28T11:46:25,1215-7-claremont-street-south-yarra-vic-3141-16108496,-37.8382072,144.993546
487,310.0,VIC,House,1,2,1,Eastern Suburbs,HAWTHORN EAST,3123,2022-09-21T11:16:24,11-115-victoria-rd-hawthorn-east-vic-3123-16099268,-37.82262,145.053574
488,690.0,VIC,Townhouse,2,2,1,Melbourne Region,ST KILDA,3182,2022-09-26T12:46:12,2-6-charlotte-place-st-kilda-vic-3182-16104068,-37.8580437,144.990921
489,410.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,SOUTH YARRA,3141,2022-09-21T16:29:39,1-16-darling-street-south-yarra-vic-3141-16100628,-37.8375359,144.991928
490,500.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,HIGHETT,3190,2022-09-16T09:32:15,208-20-station-street-highett-vic-3190-16092254,-37.9501038,145.043716
491,440.0,VIC,House,3,4,2,Melbourne Region,WOLLERT,3750,2022-09-16T10:50:28,35-mahla-avenue-wollert-vic-3750-16092524,-37.62257,145.037842
492,395.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,WEST MELBOURNE,3003,2022-09-26T18:09:21,5-61-stanley-street-west-melbourne-vic-3003-16105408,-37.80838,144.949585
493,575.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,BRUNSWICK EAST,3057,2022-09-28T08:13:20,204-294-lygon-street-brunswick-east-vic-3057-15429522,-37.7696571,144.9723
494,670.0,VIC,House,1,2,0,Melbourne Region,THORNBURY,3071,2022-09-27T17:30:34,16-rossmoyne-street-thornbury-vic-3071-16107643,-37.7575073,145.0022
495,1150.0,VIC,House,2,5,0,Melbourne Region,SOUTH YARRA,3141,2022-09-29T14:55:38,4-peter-st-south-yarra-vic-3141-16111285,-37.8426132,144.988831
496,360.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,MURRUMBEENA,3163,2022-09-28T14:20:18,2-17-railway-parade-murrumbeena-vic-3163-16109008,-37.8917236,145.069351
497,460.0,VIC,ApartmentUnitFlat,2,3,2,Melbourne Region,OAKLEIGH SOUTH,3167,2022-09-16T18:11:59,1-2-cunningham-place-oakleigh-south-vic-3167-16094025,-37.94187,145.094543
498,425.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,WINDSOR,3181,2022-09-26T10:32:59,204-27-the-avenue-windsor-vic-3181-16103482,-37.855217,144.9977
499,510.0,VIC,ApartmentUnitFlat,1,3,2,Melbourne Region,HUGHESDALE,3166,2022-09-30T11:31:41,3-28a-carlisle-crescent-hughesdale-vic-3166-15840574,-37.8976,145.080688
500,350.0,VIC,ApartmentUnitFlat,1,1,1,Eastern Suburbs,HAWTHORN,3122,2022-09-28T09:39:14,18-112-riversdale-road-hawthorn-vic-3122-16108055,-37.8291969,145.036285
501,600.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,SOUTH MELBOURNE,3205,2022-09-29T15:41:13,511-37-39-park-street-south-melbourne-vic-3205-16111490,-37.8332672,144.969254
502,840.0,VIC,Townhouse,3,3,1,Melbourne Region,RICHMOND,3121,2022-09-21T11:50:05,5-4-little-buckingham-street-richmond-vic-3121-16099408,-37.8142471,145.0008
503,570.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,MELBOURNE,3000,2022-09-29T14:15:05,1202-31-spring-street-melbourne-vic-3000-16111139,-37.8145065,144.974075
504,415.0,VIC,ApartmentUnitFlat,1,2,0,Melbourne Region,ELWOOD,3184,2022-09-28T18:28:48,4-49a-tennyson-street-elwood-vic-3184-16109927,-37.8766937,144.988739
505,650.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,RICHMOND,3121,2022-09-28T17:21:57,3-17-moorhouse-street-richmond-vic-3121-13330833,-37.8174973,144.991119
506,530.0,VIC,House,1,3,5,Northern Victoria,WEST WODONGA,3690,2022-09-30T09:01:10,1-koetong-crescent-west-wodonga-vic-3690-16112153,-36.11654,146.854782
507,575.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,SOUTHBANK,3006,2022-09-16T19:50:49,3201-245-city-road-southbank-vic-3006-16094069,-37.82664,144.959671
508,700.0,VIC,House,1,3,1,Eastern Suburbs,CAMBERWELL,3124,2022-09-28T14:43:07,3-aisbett-ave-camberwell-vic-3124-16109108,-37.8488846,145.0889
509,1020.0,VIC,Townhouse,1,3,0,Melbourne Region,BRIGHTON,3186,2022-09-26T13:34:03,33-campbell-street-brighton-vic-3186-16104223,-37.8990669,144.9932
510,360.0,VIC,ApartmentUnitFlat,1,1,0,Melbourne Region,PRAHRAN,3181,2022-09-26T15:54:07,110-22-chatham-street-prahran-vic-3181-16104912,-37.8490753,144.993088
511,800.0,VIC,House,1,2,1,Melbourne Region,PRAHRAN,3181,2022-09-21T11:26:30,43-eastbourne-street-prahran-vic-3181-16099313,-37.85316,144.995941
512,500.0,VIC,Townhouse,1,1,1,Melbourne Region,PORT MELBOURNE,3207,2022-09-19T12:34:08,5-princes-place-port-melbourne-vic-3207-16095122,-37.8398552,144.936661
513,290.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,NOBLE PARK,3174,2022-09-15T16:22:19,2-1-mitchell-court-noble-park-vic-3174-16091711,-37.95938,145.1766
514,500.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,COLLINGWOOD,3066,2022-09-16T16:10:32,106-35-victoria-parade-collingwood-vic-3066-16093671,-37.80861,144.9838
515,340.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,RICHMOND,3121,2022-09-27T09:58:35,6-183-coppin-street-richmond-vic-3121-16105773,-37.8245163,145.003036
516,1200.0,VIC,ApartmentUnitFlat,2,3,2,Melbourne Region,HAMPTON,3188,2022-09-26T14:57:23,g01-43-crisp-street-hampton-vic-3188-16104598,-37.9408073,145.00708
517,310.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,CARNEGIE,3163,2022-09-29T12:41:26,5-9-rosstown-road-carnegie-vic-3163-16110849,-37.8839531,145.052689
518,400.0,VIC,ApartmentUnitFlat,1,2,1,Eastern Suburbs,KEW EAST,3102,2022-09-27T13:18:18,6-8-clyde-street-kew-east-vic-3102-16106556,-37.79625,145.055435
519,795.0,VIC,ApartmentUnitFlat,2,3,2,Melbourne Region,ABBOTSFORD,3067,2022-09-26T15:31:18,112-4-acacia-place-abbotsford-vic-3067-16104805,-37.8115959,145.014038
520,750.0,VIC,House,1,3,1,Melbourne Region,PORT MELBOURNE,3207,2022-09-29T10:20:15,135-spring-street-west-port-melbourne-vic-3207-16110342,-37.83508,144.943222
521,440.0,VIC,ApartmentUnitFlat,2,2,1,Eastern Suburbs,DONCASTER EAST,3109,2022-09-16T10:34:54,211-7-red-hill-terrace-doncaster-east-vic-3109-16092464,-37.762928,145.172241
522,345.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,ELSTERNWICK,3185,2022-09-19T15:02:09,1-540-glenhuntly-road-elsternwick-vic-3185-12838412,-37.88615,145.012268
523,550.0,VIC,House,1,2,3,Eastern Suburbs,SURREY HILLS,3127,2022-09-19T14:24:33,937-riversdale-road-surrey-hills-vic-3127-16095527,-37.83534,145.094345
524,650.0,VIC,SemiDetached,2,2,0,Melbourne Region,FITZROY NORTH,3068,2022-09-30T13:16:44,108a-queens-parade-fitzroy-north-vic-3068-16113014,-37.7913322,144.983444
525,780.0,VIC,House,2,3,2,Melbourne Region,BRUNSWICK EAST,3057,2022-09-30T09:50:26,46-nicholson-street-brunswick-east-vic-3057-16112281,-37.7728233,144.979645
526,370.0,VIC,ApartmentUnitFlat,2,2,2,Eastern Suburbs,BOX HILL,3128,2022-09-30T12:39:00,1-52-medway-street-box-hill-vic-3128-16112906,-37.811306,145.12468
527,585.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,PRAHRAN,3181,2022-09-30T09:13:04,5-327-dandenong-road-prahran-vic-3181-16112180,-37.859726,145.009781
528,1300.0,VIC,House,4,4,8,Eastern Suburbs,BALWYN,3103,2022-09-19T14:50:32,6-eyre-st-balwyn-vic-3103-16095631,-37.805397,145.063232
529,350.0,VIC,ApartmentUnitFlat,1,1,0,Melbourne Region,ST KILDA,3182,2022-09-30T16:12:30,306-198-st-kilda-road-st-kilda-vic-3182-16113646,-37.8618355,144.985321
530,400.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,RICHMOND,3121,2022-09-20T16:20:15,3-52-baker-street-richmond-vic-3121-16098254,-37.81236,145.003662
531,495.0,VIC,ApartmentUnitFlat,2,2,1,Eastern Suburbs,HAWTHORN EAST,3123,2022-09-30T11:30:12,6-30-munro-st-hawthorn-east-vic-3123-16112646,-37.8296471,145.046448
532,400.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,ST KILDA,3182,2022-09-26T10:17:16,2-47-brighton-road-st-kilda-vic-3182-16103420,-37.88249,144.995926
533,500.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,MURRUMBEENA,3163,2022-09-26T09:58:13,1-15-melbourne-street-murrumbeena-vic-3163-16103337,-37.8893433,145.067917
534,1300.0,VIC,House,2,4,2,Melbourne Region,SANDRINGHAM,3191,2022-09-21T16:02:17,8-grange-road-sandringham-vic-3191-15431555,-37.94795,145.011475
535,550.0,VIC,ApartmentUnitFlat,1,2,2,Melbourne Region,ARMADALE,3143,2022-09-21T09:34:16,6-507-dandenong-road-armadale-vic-3143-16098888,-37.86245,145.020111
536,650.0,VIC,ApartmentUnitFlat,2,2,1,Eastern Suburbs,HAWTHORN EAST,3123,2022-09-20T09:24:32,304-708-burwood-rd-hawthorn-east-vic-3123-16096604,-37.824604,145.050552
537,400.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,TOORAK,3142,2022-09-28T10:25:00,7-2a-burnie-street-toorak-vic-3142-16108212,-37.8359032,145.007767
538,745.0,VIC,House,1,3,0,Melbourne Region,SOUTH MELBOURNE,3205,2022-09-15T15:12:31,24-henderson-street-south-melbourne-vic-3205-16091414,-37.84019,144.947327
539,600.0,VIC,House,2,3,2,Melbourne Region,CHADSTONE,3148,2022-09-21T16:53:32,1-20-carramar-street-chadstone-vic-3148-16100769,-37.8781776,145.102936
540,390.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,COLLINGWOOD,3066,2022-09-16T14:24:40,303-11-hoddle-street-collingwood-vic-3066-16093268,-37.8089676,144.9911
541,370.0,VIC,ApartmentUnitFlat,1,1,0,Melbourne Region,NORTH MELBOURNE,3051,2022-09-15T14:51:42,502-46-villiers-street-north-melbourne-vic-3051-16091326,-37.7995338,144.9534
542,540.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,ALPHINGTON,3078,2022-09-19T12:01:29,201-21-mills-boulevard-alphington-vic-3078-16094987,-37.7831764,145.026962
543,925.0,VIC,House,2,2,1,Melbourne Region,BRUNSWICK,3056,2022-09-27T16:05:53,8-jenkin-street-brunswick-vic-3056-16107288,-37.77366,144.97377
544,800.0,VIC,House,1,2,0,Melbourne Region,ST KILDA EAST,3183,2022-09-29T12:44:16,1-kalymna-grove-st-kilda-east-vic-3183-16110858,-37.8666077,145.005035
545,330.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,BRUNSWICK WEST,3055,2022-09-21T10:45:31,10-55-heller-street-brunswick-west-vic-3055-16099137,-37.77476,144.94722
546,365.0,VIC,ApartmentUnitFlat,1,1,0,Melbourne Region,SOUTH YARRA,3141,2022-09-21T09:38:54,unit-901-50-claremont-st-south-yarra-vic-3141-16098894,-37.8364449,144.994354
547,650.0,VIC,ApartmentUnitFlat,2,2,2,Eastern Suburbs,CAMBERWELL,3124,2022-09-19T15:13:25,g02-555-burke-road-camberwell-vic-3124-16095744,-37.84312,145.054123
548,650.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,MALVERN,3144,2022-09-29T09:46:24,314-14-elizabeth-street-malvern-vic-3144-16110243,-37.8517265,145.037064
549,800.0,VIC,House,1,2,2,Eastern Suburbs,HAWTHORN,3122,2022-09-30T17:30:36,10-edlington-street-hawthorn-vic-3122-16113945,-37.82463,145.043747
550,370.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,FOOTSCRAY,3011,2022-09-20T22:47:21,9-67-ballarat-rd-footscray-vic-3011-16098677,-37.79508,144.902847
551,1600.0,VIC,House,4,5,2,Eastern Suburbs,CAMBERWELL,3124,2022-09-27T12:45:14,14-thomas-st-camberwell-vic-3124-16106434,-37.84305,145.095123
552,405.0,VIC,Townhouse,1,2,2,Melbourne Region,OAKLEIGH EAST,3166,2022-09-21T12:51:58,1-10-keith-street-oakleigh-east-vic-3166-16099635,-37.9119835,145.113785
553,570.0,VIC,ApartmentUnitFlat,1,1,0,Melbourne Region,MELBOURNE,3000,2022-09-29T17:18:40,5707b-639-little-lonsdale-street-melbourne-vic-3000-16111904,-37.8141937,144.952164
554,475.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,MARIBYRNONG,3032,2022-09-16T08:48:31,704-68-wests-road-maribyrnong-vic-3032-16092164,-37.770092,144.8825
555,600.0,VIC,Townhouse,2,4,2,Eastern Suburbs,DONCASTER EAST,3109,2022-09-29T15:05:22,1-383-serpells-road-doncaster-east-vic-3109-16111336,-37.7716637,145.17543
556,1500.0,VIC,House,2,3,2,Melbourne Region,SANDRINGHAM,3191,2022-09-19T10:59:00,19-norwood-st-sandringham-vic-3191-16094744,-37.9595833,145.0121
557,410.0,VIC,Studio,1,1,0,Melbourne Region,MELBOURNE,3000,2022-09-20T14:39:29,3008-288-spencer-street-melbourne-vic-3000-16097762,-37.8137741,144.952087
558,400.0,VIC,ApartmentUnitFlat,1,2,0,Eastern Suburbs,BALWYN,3103,2022-09-27T12:45:25,101-20-weir-street-balwyn-vic-3103-16106435,-37.81606,145.084442
559,740.0,VIC,House,1,3,1,Melbourne Region,THORNBURY,3071,2022-09-28T11:57:25,59-comas-grove-thornbury-vic-3071-16108541,-37.75137,144.98526
560,340.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,NORTHCOTE,3070,2022-09-15T16:41:03,8-133-clarke-street-northcote-vic-3070-16091779,-37.7758446,144.994461
561,420.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,ST KILDA,3182,2022-09-29T15:26:46,8-31-charnwood-road-st-kilda-vic-3182-16111421,-37.8591461,144.987244
562,995.0,VIC,Townhouse,2,4,2,Melbourne Region,HIGHETT,3190,2022-09-28T15:30:38,46a-46b-turner-road-highett-vic-3190-16109315,-37.95199,145.053574
563,380.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,CLAYTON SOUTH,3169,2022-09-16T12:09:29,1-4-6-mallawa-street-clayton-south-vic-3169-16092812,-37.93505,145.126312
564,1500.0,VIC,House,2,4,1,Melbourne Region,ARMADALE,3143,2022-09-16T11:30:33,74-sutherland-road-armadale-vic-3143-16092668,-37.856617,145.017548
565,650.0,VIC,House,2,4,2,Melbourne Region,CHADSTONE,3148,2022-09-20T10:14:52,2-16-thurloo-street-chadstone-vic-3148-16096767,-37.878788,145.09491
566,595.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,ELWOOD,3184,2022-09-27T11:24:23,1-1-ruskin-street-elwood-vic-3184-16106092,-37.8738,144.981873
567,800.0,VIC,ApartmentUnitFlat,2,3,1,Melbourne Region,ST KILDA,3182,2022-09-28T11:45:08,39-220-barkly-street-st-kilda-vic-3182-14537180,-37.8708839,144.980713
568,460.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,CAULFIELD NORTH,3161,2022-09-27T21:10:20,3-681-inkerman-road-caulfield-north-vic-3161-16107828,-37.8696976,145.024475
569,325.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,ELWOOD,3184,2022-09-28T12:36:39,1-9-robert-st-elwood-vic-3184-16108685,-37.8786278,144.991333
570,325.0,VIC,ApartmentUnitFlat,1,1,1,Eastern Suburbs,HAWTHORN,3122,2022-09-16T11:16:32,13-23-power-street-hawthorn-vic-3122-16092614,-37.81572,145.027908
571,800.0,VIC,ApartmentUnitFlat,1,3,3,Melbourne Region,MALVERN,3144,2022-09-28T17:05:04,2-445-glenferrie-road-malvern-vic-3144-16109767,-37.8441544,145.031143
572,380.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,ST KILDA EAST,3183,2022-09-19T10:23:05,8-8-cardigan-street-st-kilda-east-vic-3183-16094608,-37.86523,145.001358
573,550.0,VIC,Villa,2,3,1,Melbourne Region,OAK PARK,3046,2022-09-19T14:35:29,2-14-gregory-street-oak-park-vic-3046-16095581,-37.7228127,144.915787
574,450.0,VIC,ApartmentUnitFlat,1,1,0,Melbourne Region,SOUTHBANK,3006,2022-09-29T14:56:17,2902-250-city-road-southbank-vic-3006-16111286,-37.8257332,144.959671
575,275.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,MALVERN EAST,3145,2022-09-28T14:01:32,15-2a-bates-street-malvern-east-vic-3145-16108936,-37.87528,145.044067
576,600.0,VIC,House,1,2,0,Melbourne Region,YARRAVILLE,3013,2022-09-19T16:20:55,7-regent-street-yarraville-vic-3013-16096035,-37.81255,144.888489
577,520.0,VIC,ApartmentUnitFlat,1,2,0,Melbourne Region,MELBOURNE,3000,2022-09-16T17:18:31,1309-199-william-street-melbourne-vic-3000-16093914,-37.8145027,144.957611
578,550.0,VIC,House,1,2,0,Melbourne Region,COLLINGWOOD,3066,2022-09-26T17:36:59,47-bedford-street-collingwood-vic-3066-16105364,-37.8015175,144.9845
579,410.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,SOUTH YARRA,3141,2022-09-21T09:16:55,709-12-14-claremont-street-south-yarra-vic-3141-16098801,-37.8380165,144.994019
580,475.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,ST KILDA EAST,3183,2022-09-21T10:53:24,10-4a-wando-grove-st-kilda-east-vic-3183-16099165,-37.86107,145.008347
581,520.0,VIC,ApartmentUnitFlat,1,2,0,Melbourne Region,WEST MELBOURNE,3003,2022-09-28T10:10:46,2613-65-dudley-street-west-melbourne-vic-3003-16108153,-37.8102226,144.9507
582,1150.0,VIC,House,3,4,2,Melbourne Region,BENTLEIGH EAST,3165,2022-08-26T09:49:22,26a-bonny-street-bentleigh-east-vic-3165-16058750,-37.9319458,145.060654
