,rent_address,mall,min_distance,min_duration,postcode,price
762,6-58-leila-road-carnegie-vic-3163-16089254,206 Bourke Street,2381.9,217.77,3163,380.0
763,3-102-truganini-road-carnegie-vic-3163-15350999,206 Bourke Street,1257.9,119.58,3163,375.0
764,5-34-bute-street-murrumbeena-vic-3163-16085475,206 Bourke Street,2344.17,271.43,3163,340.0
765,301-18-etna-street-glen-huntly-vic-3163-16068553,Acland Court Shopping Centre,2079.9,236.97,3163,460.0
766,7-29-31-jersey-parade-carnegie-vic-3163-16076044,206 Bourke Street,567.51,116.91,3163,850.0
767,76b-oakleigh-road-carnegie-vic-3163-16053547,206 Bourke Street,1891.42,176.32,3163,900.0
768,3-27-coorigil-rd-carnegie-vic-3163-16075493,206 Bourke Street,1478.87,145.11,3163,420.0
769,4-15-howe-street-murrumbeena-vic-3163-16079909,Balnarring Village Shopping Centre,2305.46,305.47,3163,290.0
770,6-28-ardyne-street-murrumbeena-vic-3163-16063604,206 Bourke Street,2076.18,197.57,3163,250.0
771,31-magnolia-avenue-bentleigh-east-vic-3165-16067616,206 Bourke Street,3921.35,428.49,3165,815.0
772,2-26-patricia-street-bentleigh-east-vic-3165-16067339,206 Bourke Street,3753.75,392.09,3165,595.0
773,16-neville-street-bentleigh-east-vic-3165-16061303,Acland Court Shopping Centre,4504.01,505.53,3165,620.0
774,105-801-centre-road-bentleigh-east-vic-3165-16063308,Acland Court Shopping Centre,4469.53,470.56,3165,440.0
775,46b-wingate-street-bentleigh-east-vic-3165-16071165,Altona Gate Shopping Centre,3027.21,331.42,3165,825.0
776,19-valkstone-street-bentleigh-east-vic-3165-16075694,206 Bourke Street,3586.88,339.39,3165,780.0
777,10a-mackie-road-bentleigh-east-vic-3165-16066650,206 Bourke Street,3868.55,375.34,3165,950.0
778,1-51-browns-rd-bentleigh-east-vic-3165-16063888,Acland Court Shopping Centre,4648.74,480.82,3165,520.0
779,73a-castlewood-street-bentleigh-east-vic-3165-16089696,206 Bourke Street,3536.54,393.27,3165,850.0
780,872-centre-road-bentleigh-east-vic-3165-16064305,206 Bourke Street,3847.9,393.11,3165,750.0
781,41-bishop-street-oakleigh-vic-3166-16081385,Acland Court Shopping Centre,1002.76,153.06,3166,650.0
782,3-13-state-street-oakleigh-east-vic-3166-16054316,Altona Gate Shopping Centre,2895.21,347.76,3166,600.0
783,1-14-bletchley-road-hughesdale-vic-3166-16071580,Balnarring Village Shopping Centre,1315.03,188.69,3166,475.0
784,2-67-euston-road-hughesdale-vic-3166-16060352,Balnarring Village Shopping Centre,883.79,137.54,3166,500.0
785,15-fintonia-street-hughesdale-vic-3166-16081433,Balnarring Village Shopping Centre,2017.66,289.99,3166,680.0
786,24-euston-road-hughesdale-vic-3166-15210228,Balnarring Village Shopping Centre,1544.58,220.57,3166,675.0
787,16-30-swindon-road-oakleigh-vic-3166-16078014,Balnarring Village Shopping Centre,617.93,114.03,3166,570.0
788,109-6-dalgety-street-oakleigh-vic-3166-16079810,206 Bourke Street,1384.43,191.27,3166,500.0
789,2a-grant-street-oakleigh-vic-3166-16071525,Altona Gate Shopping Centre,1272.14,175.8,3166,545.0
790,2-52-william-street-oakleigh-vic-3166-16067917,Altona Gate Shopping Centre,1434.68,145.54,3166,495.0
791,1-22-clapham-road-hughesdale-vic-3166-15657634,Balnarring Village Shopping Centre,1210.17,168.99,3166,410.0
792,26-austin-street-hughesdale-vic-3166-13441918,Balnarring Village Shopping Centre,2398.47,276.41,3166,550.0
793,1-30-swindon-road-hughesdale-vic-3166-16081742,Balnarring Village Shopping Centre,617.93,114.03,3166,420.0
794,2-610-neerim-road-hughesdale-vic-3166-15940344,Acland Court Shopping Centre,1236.26,232.53,3166,695.0
795,5-158-kangaroo-road-hughesdale-vic-3166-16059918,Balnarring Village Shopping Centre,1267.2,179.68,3166,400.0
796,4-13-elizabeth-street-oakleigh-east-vic-3166-16066381,Altona Gate Shopping Centre,2232.81,240.96,3166,615.0
797,1652-dandenong-road-oakleigh-east-vic-3166-16067192,Acland Court Shopping Centre,2510.32,243.65,3166,475.0
798,25-mimosa-avenue-oakleigh-south-vic-3167-14978035,Acland Court Shopping Centre,2074.08,221.35,3167,560.0
799,2-30-clarendon-avenue-oakleigh-south-vic-3167-16060050,Acland Court Shopping Centre,2217.78,225.44,3167,520.0
800,5-washington-drive-oakleigh-south-vic-3167-16089108,206 Bourke Street,5972.36,711.44,3167,650.0
801,1292-north-road-oakleigh-south-vic-3167-16081578,Acland Court Shopping Centre,2032.47,205.55,3167,450.0
802,4-10-12-lillian-street-clayton-vic-3168-15234232,206 Bourke Street,4306.44,401.07,3168,620.0
803,5-265-clayton-road-clayton-vic-3168-16059981,Acland Court Shopping Centre,3998.0,471.02,3168,400.0
804,1-128-moriah-street-clayton-vic-3168-16081488,206 Bourke Street,2992.71,397.91,3168,530.0
805,2-33-frank-avenue-clayton-vic-3168-14995545,Acland Court Shopping Centre,4097.12,553.03,3168,550.0
806,2-17-sarton-road-clayton-vic-3168-14970451,Altona Gate Shopping Centre,1615.4,260.57,3168,595.0
807,2-34-westerfield-drive-notting-hill-vic-3168-16072082,206 Bourke Street,1623.96,256.95,3168,750.0
808,3a-maltarra-street-clayton-south-vic-3169-16052876,Acland Court Shopping Centre,4235.73,560.57,3169,460.0
809,4-main-road-clayton-south-vic-3169-16057923,206 Bourke Street,3269.45,451.95,3169,595.0
810,5-bemboka-avenue-clayton-south-vic-3169-16060995,Acland Court Shopping Centre,6570.84,670.35,3169,540.0
811,39a-wattle-grove-mulgrave-vic-3170-16080168,Acland Court Shopping Centre,2556.77,402.23,3170,630.0
812,35-wareham-street-springvale-vic-3171-16075284,206 Bourke Street,3111.78,430.28,3171,650.0
813,53-hillside-street-springvale-vic-3171-16088757,Acland Court Shopping Centre,2704.24,330.33,3171,410.0
814,3-27-royal-avenue-springvale-vic-3171-16069826,206 Bourke Street,4844.18,588.46,3171,440.0
815,4-woodward-street-springvale-vic-3171-16077724,206 Bourke Street,5386.08,560.23,3171,700.0
816,3-16-blissington-street-springvale-vic-3171-16090463,Acland Court Shopping Centre,2197.83,295.06,3171,500.0
817,2-12-willow-glen-ct-dingley-village-vic-3172-16086455,206 Bourke Street,3329.27,295.19,3172,450.0
818,2-vella-court-springvale-south-vic-3172-16079155,206 Bourke Street,3262.95,265.66,3172,500.0
819,242-chandler-road-keysborough-vic-3173-16081963,206 Bourke Street,2159.31,201.1,3173,490.0
820,19-somerset-drive-keysborough-vic-3173-16077778,206 Bourke Street,1725.46,227.12,3173,430.0
821,36-beau-vorno-avenue-keysborough-vic-3173-16069684,Acland Court Shopping Centre,1305.92,140.01,3173,570.0
822,2-cassia-court-keysborough-vic-3173-16086595,Acland Court Shopping Centre,1727.04,181.56,3173,550.0
823,10-10-larbert-road-noble-park-vic-3174-16082810,206 Bourke Street,4494.32,486.62,3174,240.0
824,32-jeffers-street-noble-park-vic-3174-16088597,206 Bourke Street,4020.03,449.95,3174,395.0
825,15-harrison-drive-noble-park-vic-3174-16077811,Altona Gate Shopping Centre,3967.14,354.26,3174,525.0
826,44-chandler-road-noble-park-vic-3174-16080368,206 Bourke Street,4095.28,361.39,3174,525.0
827,2-24-power-street-dandenong-vic-3175-15185470,206 Bourke Street,1075.84,169.49,3175,399.0
828,1-47-oakwood-avenue-dandenong-north-vic-3175-16089665,206 Bourke Street,3676.85,390.67,3175,400.0
829,1559-heatherton-road-dandenong-north-vic-3175-16051481,206 Bourke Street,2168.92,242.57,3175,380.0
830,1-29-the-avenue-windsor-vic-3181-16063438,Altona Gate Shopping Centre,1351.0,114.17,3181,500.0
831,510-42-porter-street-prahran-vic-3181-16078605,Acland Court Shopping Centre,502.67,75.61,3181,260.0
832,12-28-the-avenue-windsor-vic-3181-16078988,Altona Gate Shopping Centre,1406.23,118.59,3181,550.0
833,40-kelvin-grove-prahran-vic-3181-16068985,Barrabool Hills Plaza,2033.41,215.9,3181,815.0
834,5-17-ellesmere-road-prahran-vic-3181-16068966,Altona Gate Shopping Centre,2018.53,181.38,3181,415.0
835,4-34-clarke-street-prahran-vic-3181-16078572,Altona Gate Shopping Centre,774.82,75.61,3181,360.0
836,12-30-james-street-windsor-vic-3181-16083970,Acland Court Shopping Centre,1286.35,140.68,3181,270.0
837,2-16-green-street-prahran-vic-3181-16068447,Acland Court Shopping Centre,978.83,110.71,3181,740.0
838,8-21-irving-avenue-prahran-vic-3181-16051850,Barrabool Hills Plaza,1958.4,214.36,3181,400.0
839,15-21-irving-avenue-prahran-vic-3181-15635697,Barrabool Hills Plaza,1958.4,214.36,3181,440.0
840,306-25-clifton-street-prahran-vic-3181-16078928,Acland Court Shopping Centre,648.45,68.65,3181,425.0
841,4-317-dandenong-road-prahran-vic-3181-16067845,Acland Court Shopping Centre,1878.88,194.7,3181,430.0
842,48-321-chapel-street-prahran-vic-3181-16064313,Altona Gate Shopping Centre,167.49,17.06,3181,450.0
843,27-4-victoria-street-windsor-vic-3181-11761425,Acland Court Shopping Centre,1199.3,141.41,3181,550.0
844,1-8-princes-close-prahran-vic-3181-16065129,Acland Court Shopping Centre,401.91,33.81,3181,620.0
845,6-percy-place-prahran-vic-3181-16047983,Acland Court Shopping Centre,1102.19,124.36,3181,715.0
846,2-anchor-place-prahran-vic-3181-16079263,Acland Court Shopping Centre,758.04,94.96,3181,1100.0
847,51-thomas-street-windsor-vic-3181-16088312,Acland Court Shopping Centre,1132.2,131.56,3181,1000.0
848,26-thomas-street-south-windsor-vic-3181-16066356,Acland Court Shopping Centre,981.6,111.21,3181,750.0
849,203-72-high-street-prahran-vic-3181-16064123,Acland Court Shopping Centre,1057.5,99.95,3181,360.0
850,817-132-commercial-road-prahran-vic-3181-16065154,Altona Gate Shopping Centre,250.14,18.01,3181,450.0
851,1-david-lane-windsor-vic-3181-15900527,Acland Court Shopping Centre,1362.92,155.46,3181,1400.0
852,2-227-chapel-street-prahran-vic-3181-16077707,Acland Court Shopping Centre,475.0,37.67,3181,430.0
853,439-111-punt-road-windsor-vic-3181-16055654,Acland Court Shopping Centre,1392.33,145.72,3181,550.0
854,207-120-high-street-windsor-vic-3181-16042309,Acland Court Shopping Centre,837.83,72.13,3181,400.0
855,24-spring-street-prahran-vic-3181-16066838,Barrabool Hills Plaza,1315.8,148.09,3181,610.0
856,16-174-peel-street-windsor-vic-3181-16080532,Acland Court Shopping Centre,1237.33,116.74,3181,385.0
857,604-7-king-street-prahran-vic-3181-16072835,Acland Court Shopping Centre,413.65,35.72,3181,510.0
858,8-k3-union-street-windsor-vic-3181-16042862,Acland Court Shopping Centre,1673.57,183.44,3181,400.0
859,502-27-macquarie-street-prahran-vic-3181-16042904,Acland Court Shopping Centre,880.01,100.34,3181,440.0
860,27-duke-street-prahran-vic-3181-16086431,Acland Court Shopping Centre,981.5,103.92,3181,700.0
861,15a-the-avenue-windsor-vic-3181-16082070,Altona Gate Shopping Centre,1531.5,133.91,3181,850.0
862,3-51-james-street-prahran-vic-3181-16090001,Acland Court Shopping Centre,1239.3,129.38,3181,875.0
863,42-commercial-road-prahran-vic-3181-16050172,Altona Gate Shopping Centre,562.42,46.36,3181,560.0
864,104-139-york-street-prahran-vic-3181-16065475,Balnarring Village Shopping Centre,467.01,31.99,3181,410.0
865,29-10-clifton-street-prahran-vic-3181-16050826,Acland Court Shopping Centre,704.57,82.12,3181,540.0
866,10-11-irving-avenue-prahran-vic-3181-16073356,Acland Court Shopping Centre,2139.48,227.24,3181,540.0
867,53-duke-street-windsor-vic-3181-16063116,Acland Court Shopping Centre,1052.33,120.91,3181,520.0
868,2-70-williams-road-prahran-vic-3181-16087414,Barrabool Hills Plaza,1909.09,203.49,3181,450.0
869,1-97-charles-street-prahran-vic-3181-16087452,Altona Gate Shopping Centre,498.17,63.02,3181,620.0
870,401-high-street-prahran-vic-3181-16088024,Altona Gate Shopping Centre,1472.7,125.54,3181,675.0
871,203-152-peel-street-windsor-vic-3181-16090148,Acland Court Shopping Centre,1337.69,139.96,3181,400.0
872,101-6-percy-place-prahran-vic-3181-16076172,Acland Court Shopping Centre,1102.19,124.36,3181,490.0
873,49-highbury-grove-prahran-vic-3181-16056833,Barrabool Hills Plaza,1787.16,184.4,3181,1050.0
874,502-283-high-street-prahran-vic-3181-16065163,Altona Gate Shopping Centre,994.56,83.91,3181,1200.0
875,201-323-dandenong-road-prahran-vic-3181-16065119,Acland Court Shopping Centre,1799.76,187.58,3181,525.0
876,22-union-street-windsor-vic-3181-16059839,Acland Court Shopping Centre,1622.33,178.17,3181,880.0
877,6-10-lalbert-crescent-prahran-vic-3181-16064800,Acland Court Shopping Centre,2179.83,221.9,3181,1100.0
878,24-union-street-windsor-vic-3181-16055616,Acland Court Shopping Centre,1611.97,177.11,3181,800.0
879,8b-highbury-grove-prahran-vic-3181-15809710,Barrabool Hills Plaza,1609.69,165.32,3181,760.0
880,1-42-grandview-grove-prahran-vic-3181-16062555,Barrabool Hills Plaza,1882.69,252.12,3181,800.0
881,46-earl-street-windsor-vic-3181-16087402,Acland Court Shopping Centre,1117.49,115.49,3181,460.0
882,93-chomley-street-prahran-vic-3181-16073373,Barrabool Hills Plaza,1701.05,175.02,3181,685.0
883,11-york-street-prahran-vic-3181-15901403,Altona Gate Shopping Centre,1108.69,107.76,3181,690.0
884,3-56-larnook-street-prahran-vic-3181-16064188,Acland Court Shopping Centre,2015.49,207.64,3181,1100.0
885,310-22-chatham-street-prahran-vic-3181-16079412,Acland Court Shopping Centre,344.82,31.15,3181,450.0
886,7-larnook-street-prahran-vic-3181-16082241,Barrabool Hills Plaza,1954.84,204.58,3181,920.0
887,3-30-the-avenue-windsor-vic-3181-16035963,Altona Gate Shopping Centre,1386.94,117.05,3181,595.0
888,105-10-porter-street-prahran-vic-3181-16069578,Acland Court Shopping Centre,1013.84,103.16,3181,410.0
889,10-k7-high-street-windsor-vic-3181-16063444,Acland Court Shopping Centre,1418.22,144.3,3181,350.0
890,8-13-lewisham-road-windsor-vic-3181-16075380,Altona Gate Shopping Centre,2188.57,204.25,3181,475.0
891,8-237-dandenong-road-windsor-vic-3181-16066062,Altona Gate Shopping Centre,2187.93,204.55,3181,455.0
892,716-15-clifton-street-prahran-vic-3181-16077503,Acland Court Shopping Centre,676.58,75.41,3181,500.0
893,g3-2a-henry-street-windsor-vic-3181-16088449,Acland Court Shopping Centre,1779.43,200.19,3181,390.0
894,7-2-kipling-st-st-kilda-vic-3182-16087516,206 Bourke Street,1550.69,171.71,3182,370.0
895,4-12-vale-street-st-kilda-vic-3182-16087511,206 Bourke Street,428.06,60.09,3182,375.0
896,9-76-carlisle-street-st-kilda-vic-3182-16054050,206 Bourke Street,546.55,53.21,3182,650.0
897,3-79-barkly-street-st-kilda-vic-3182-16063362,206 Bourke Street,720.41,79.83,3182,400.0
898,206-126-carlisle-street-st-kilda-vic-3182-16041005,206 Bourke Street,830.2,101.78,3182,495.0
899,204-55-wellington-street-st-kilda-vic-3182-16089144,Acland Court Shopping Centre,1787.54,223.64,3182,700.0
900,205-44-barkly-street-st-kilda-vic-3182-15694325,206 Bourke Street,1025.71,110.39,3182,260.0
901,204-171-173-inkerman-street-st-kilda-vic-3182-16015508,206 Bourke Street,1165.08,143.34,3182,370.0
902,10-98-barkly-street-st-kilda-vic-3182-16087425,206 Bourke Street,592.48,68.0,3182,795.0
903,2-36-barkly-street-st-kilda-vic-3182-16088568,206 Bourke Street,1100.05,119.11,3182,400.0
904,802-181-fitzroy-st-st-kilda-vic-3182-15915050,206 Bourke Street,1354.26,156.06,3182,1975.0
905,12-45-marine-parade-st-kilda-vic-3182-16059741,206 Bourke Street,965.27,139.25,3182,790.0
906,7-50-carlisle-street-st-kilda-vic-3182-15751006,206 Bourke Street,392.77,47.99,3182,300.0
907,13-9-fitzroy-street-st-kilda-vic-3182-16057589,206 Bourke Street,1290.23,145.69,3182,430.0
908,318-181-fitzroy-street-st-kilda-vic-3182-16056356,206 Bourke Street,1354.26,156.06,3182,580.0
909,4-26-wellington-street-st-kilda-vic-3182-16072089,206 Bourke Street,1721.25,201.87,3182,500.0
910,312-196-st-kilda-road-st-kilda-vic-3182-16075446,206 Bourke Street,1262.12,172.36,3182,450.0
911,803-6-st-kilda-road-st-kilda-vic-3182-16088439,206 Bourke Street,1618.53,189.27,3182,410.0
912,1-27-eildon-road-st-kilda-vic-3182-16056185,206 Bourke Street,1135.25,144.49,3182,625.0
913,21-313-beaconsfield-parade-st-kilda-west-vic-3182-16056043,206 Bourke Street,2446.6,291.12,3182,450.0
914,24-3-herbert-street-st-kilda-vic-3182-16075447,206 Bourke Street,1135.09,177.85,3182,350.0
915,8-38-fitzroy-street-st-kilda-vic-3182-16016713,206 Bourke Street,1363.13,160.08,3182,495.0
916,17-charles-street-st-kilda-vic-3182-14025729,206 Bourke Street,1643.61,190.65,3182,650.0
917,4-260-st-kilda-road-st-kilda-vic-3182-16051315,206 Bourke Street,1248.03,168.98,3182,450.0
918,12-7-alfred-square-st-kilda-vic-3182-16086740,206 Bourke Street,1002.22,126.6,3182,350.0
919,4-29-marine-parade-st-kilda-vic-3182-16063644,206 Bourke Street,863.43,124.78,3182,450.0
920,5-2-kipling-street-st-kilda-vic-3182-16082197,206 Bourke Street,1550.69,171.71,3182,325.0
921,61-acland-street-st-kilda-vic-3182-16073629,206 Bourke Street,620.15,80.45,3182,780.0
922,2-52-alma-road-st-kilda-vic-3182-16077137,206 Bourke Street,1424.94,172.25,3182,330.0
923,1-38-alma-rd-st-kilda-vic-3182-16080210,206 Bourke Street,1312.62,164.16,3182,450.0
924,2c-21-the-esplanade-st-kilda-vic-3182-16078204,206 Bourke Street,760.79,96.47,3182,395.0
925,14-21-marine-parade-st-kilda-vic-3182-16082302,206 Bourke Street,931.64,125.51,3182,1300.0
926,206a-14-16-the-esplanade-st-kilda-vic-3182-16042840,206 Bourke Street,951.21,115.84,3182,750.0
927,2705-14-16-the-esplanade-st-kilda-vic-3182-16072154,206 Bourke Street,951.21,115.84,3182,1300.0
928,11-43-spenser-street-st-kilda-vic-3182-16067006,206 Bourke Street,819.34,132.56,3182,250.0
929,2-257-barkly-street-st-kilda-vic-3182-16066559,206 Bourke Street,340.8,52.63,3182,280.0
930,212-363-beaconsfield-parade-st-kilda-west-vic-3182-16089242,206 Bourke Street,1475.78,200.79,3182,320.0
931,5-9-marlton-crescent-st-kilda-vic-3182-16078497,206 Bourke Street,2278.28,289.22,3182,520.0
932,205-16-18-grey-street-st-kilda-vic-3182-16089700,206 Bourke Street,1136.86,123.06,3182,390.0
933,30-233-235-canterbury-road-st-kilda-west-vic-3182-16078085,206 Bourke Street,1343.48,152.99,3182,310.0
934,1-64-fitzroy-street-st-kilda-west-vic-3182-16090436,206 Bourke Street,1296.36,144.42,3182,650.0
935,10-86-park-street-st-kilda-west-vic-3182-16068440,206 Bourke Street,2050.01,247.25,3182,350.0
936,4-73-alma-road-st-kilda-vic-3182-16068784,206 Bourke Street,1631.66,187.13,3182,425.0
937,206-126-chapel-street-st-kilda-vic-3182-16076046,206 Bourke Street,1124.59,130.45,3182,450.0
938,10-193-fitzroy-street-st-kilda-vic-3182-16087017,206 Bourke Street,1638.09,197.98,3182,470.0
939,8-16-chapel-street-st-kilda-vic-3182-16068250,206 Bourke Street,1607.12,169.93,3182,395.0
940,4-9-marlton-crescent-st-kilda-vic-3182-16065793,206 Bourke Street,2278.28,289.22,3182,390.0
941,25-10-tennyson-street-st-kilda-vic-3182-16088206,206 Bourke Street,998.09,144.97,3182,640.0
942,27-352-canterbury-road-st-kilda-vic-3182-16050504,206 Bourke Street,1262.98,142.08,3182,500.0
943,107-182-barkly-street-st-kilda-vic-3182-16086941,206 Bourke Street,45.71,3.66,3182,420.0
944,4c-21-the-esplanade-st-kilda-vic-3182-16088109,206 Bourke Street,760.79,96.47,3182,450.0
945,7-13-hughenden-road-st-kilda-east-vic-3183-16055120,Acland Court Shopping Centre,1987.83,216.38,3183,460.0
946,2-47-gourlay-street-st-kilda-east-vic-3183-15663952,206 Bourke Street,2329.61,261.96,3183,345.0
947,26-55-alexandra-st-st-kilda-east-vic-3183-16067159,Acland Court Shopping Centre,2661.02,247.64,3183,330.0
948,4-nightingale-street-balaclava-vic-3183-16078992,206 Bourke Street,1286.93,144.45,3183,1050.0
949,7-alexandra-street-st-kilda-east-vic-3183-16067396,206 Bourke Street,2167.94,238.57,3183,850.0
950,5-1a-lansdowne-road-st-kilda-east-vic-3183-16086953,Barrabool Hills Plaza,2546.61,283.87,3183,650.0
951,7-1a-hughenden-road-st-kilda-east-vic-3183-16084967,Acland Court Shopping Centre,2165.52,237.7,3183,340.0
952,6-leslie-street-st-kilda-east-vic-3183-16079147,206 Bourke Street,2184.59,214.57,3183,850.0
953,3-20-hughenden-road-st-kilda-east-vic-3183-16048551,Acland Court Shopping Centre,2043.12,223.01,3183,600.0
954,1-106-alexandra-street-st-st-kilda-east-vic-3183-16068309,Barrabool Hills Plaza,2460.83,275.08,3183,335.0
955,10-wenden-grove-st-kilda-east-vic-3183-16068114,Acland Court Shopping Centre,2391.41,252.03,3183,900.0
956,4-360-carlisle-street-balaclava-vic-3183-16082332,206 Bourke Street,1776.74,215.84,3183,650.0
957,5-58-alexandra-st-st-kilda-east-vic-3183-16073874,206 Bourke Street,2638.36,242.18,3183,560.0
958,207-171-173-inkerman-street-st-kilda-east-vic-3183-16090952,206 Bourke Street,1165.08,143.34,3183,350.0
959,4-25-cardigan-street-st-kilda-east-vic-3183-16064463,206 Bourke Street,2487.62,237.42,3183,450.0
960,3-206-alma-rd-st-kilda-east-vic-3183-16078582,Acland Court Shopping Centre,2108.58,206.46,3183,250.0
961,9-65-westbury-street-st-kilda-east-vic-3183-16088571,206 Bourke Street,2105.12,202.35,3183,495.0
962,2-kurrajong-avenue-st-kilda-east-vic-3183-16084549,Acland Court Shopping Centre,2629.26,260.26,3183,720.0
963,12-7-raglan-street-st-kilda-east-vic-3183-15298094,206 Bourke Street,1944.19,203.06,3183,290.0
964,3-31-chapel-street-st-kilda-east-vic-3183-16087349,Acland Court Shopping Centre,1566.41,149.5,3183,275.0
965,1-28-wilgah-street-st-kilda-east-vic-3183-16083469,Acland Court Shopping Centre,2634.54,257.09,3183,495.0
966,201-356-carlisle-street-balaclava-vic-3183-16065312,206 Bourke Street,1787.54,217.78,3183,375.0
967,6-23-lansdowne-rd-st-kilda-east-vic-3183-16077748,Acland Court Shopping Centre,2284.75,223.63,3183,350.0
968,31-55-hotham-street-st-kilda-east-vic-3183-16083388,206 Bourke Street,2324.97,217.11,3183,550.0
969,3-16-malakoff-street-st-kilda-east-vic-3183-16090509,206 Bourke Street,2094.52,206.82,3183,330.0
970,8-7-cardigan-street-st-kilda-east-vic-3183-16090197,206 Bourke Street,2325.49,225.29,3183,330.0
971,3-2-celeste-ct-st-kilda-east-vic-3183-16071218,Acland Court Shopping Centre,2211.91,236.09,3183,395.0
972,52a-alexandra-street-st-kilda-east-vic-3183-16086233,206 Bourke Street,2598.35,238.98,3183,1150.0
973,3-45-westbury-st-st-kilda-east-vic-3183-16071948,Acland Court Shopping Centre,2199.82,203.35,3183,320.0
974,5-1a-lansdowne-street-st-kilda-east-vic-3183-16086953,Barrabool Hills Plaza,2546.61,283.87,3183,650.0
975,g10-43-45-the-avenue-balaclava-vic-3183-16065263,206 Bourke Street,2173.6,245.14,3183,570.0
976,206-96-ormond-road-elwood-vic-3184-16061435,206 Bourke Street,2367.67,247.69,3184,425.0
977,3-5-greig-court-elwood-vic-3184-16065526,206 Bourke Street,2273.06,286.63,3184,410.0
978,205-95-ormond-road-elwood-vic-3184-16085196,206 Bourke Street,2351.78,246.05,3184,410.0
979,4-5-southey-court-elwood-vic-3184-16083693,206 Bourke Street,1553.54,237.79,3184,575.0
980,5-141-glenhuntly-road-elwood-vic-3184-16090615,206 Bourke Street,2579.41,248.35,3184,350.0
981,4-84-ormond-road-elwood-vic-3184-16070658,206 Bourke Street,2320.54,244.96,3184,565.0
982,2-24-tennyson-street-elwood-vic-3184-16076374,206 Bourke Street,1398.68,200.59,3184,420.0
983,7-10-austin-avenue-elwood-vic-3184-16088641,206 Bourke Street,2594.75,265.55,3184,480.0
984,14-193-brighton-road-elwood-vic-3184-16088112,206 Bourke Street,2007.03,203.99,3184,350.0
985,2-117-tennyson-street-elwood-vic-3184-16083454,206 Bourke Street,2716.48,282.5,3184,560.0
986,6-18-joyce-street-elwood-vic-3184-16075499,206 Bourke Street,3063.69,329.94,3184,850.0
987,3-97-spray-street-elwood-vic-3184-16075450,206 Bourke Street,2133.95,229.78,3184,450.0
988,1-3-goldsmith-st-elwood-vic-3184-16072668,206 Bourke Street,1231.04,184.43,3184,425.0
989,6-30-docker-street-elwood-vic-3184-16080165,206 Bourke Street,2697.38,285.94,3184,470.0
990,3-38-mitford-street-elwood-vic-3184-16053235,206 Bourke Street,693.78,144.33,3184,340.0
991,18-kingsley-st-elwood-vic-3184-16064797,206 Bourke Street,2871.65,321.67,3184,630.0
992,7-23-bendigo-avenue-elwood-vic-3184-16085426,206 Bourke Street,2242.44,245.24,3184,240.0
993,3-2a-vautier-street-elwood-vic-3184-16079224,206 Bourke Street,2379.48,253.89,3184,1000.0
994,27-16-20-milton-street-elwood-vic-3184-15503430,206 Bourke Street,1563.98,185.19,3184,675.0
995,3-27-ruskin-street-elwood-vic-3184-16084771,206 Bourke Street,914.97,128.93,3184,550.0
996,6-20-pine-avenue-elwood-vic-3184-16090586,206 Bourke Street,2657.89,290.11,3184,380.0
997,8-12-may-street-elwood-vic-3184-16064495,206 Bourke Street,2120.79,246.12,3184,320.0
998,4-111-ruskin-street-elwood-vic-3184-16052249,206 Bourke Street,1571.65,184.13,3184,670.0
999,1-12-avoca-ave-elwood-vic-3184-16090201,206 Bourke Street,842.65,180.05,3184,430.0
1000,4-2-selwyn-avenue-elwood-vic-3184-16063201,206 Bourke Street,2198.08,223.64,3184,265.0
1001,9-106-addison-street-elwood-vic-3184-16063225,206 Bourke Street,1457.73,147.66,3184,530.0
1002,6-89-seymour-road-elsternwick-vic-3185-16054067,Acland Court Shopping Centre,3016.27,304.95,3185,425.0
1003,16-1-3-carre-street-elsternwick-vic-3185-16087759,206 Bourke Street,3423.65,359.05,3185,440.0
1004,2-48-magnolia-road-gardenvale-vic-3185-16051707,Balnarring Village Shopping Centre,5214.29,465.54,3185,320.0
1005,3-4-orrong-road-elsternwick-vic-3185-16063179,206 Bourke Street,3906.48,403.89,3185,410.0
1006,3-50-magnolia-road-gardenvale-vic-3185-16088805,Balnarring Village Shopping Centre,4942.29,462.8,3185,355.0
1007,5-39-nepean-highway-elsternwick-vic-3185-16076084,206 Bourke Street,3339.36,375.65,3185,430.0
1008,1-66-riddell-parade-elsternwick-vic-3185-16073001,206 Bourke Street,3841.09,428.61,3185,575.0
1009,222-138-glen-eira-road-elsternwick-vic-3185-16077536,206 Bourke Street,2309.92,265.1,3185,550.0
1010,103-5-7-nepean-highway-elsternwick-vic-3185-16079664,206 Bourke Street,2942.1,319.73,3185,500.0
1011,613b-455-glen-huntly-road-elsternwick-vic-3185-16072040,206 Bourke Street,3560.08,365.82,3185,470.0
1012,1-453-kooyong-rd-elsternwick-vic-3185-16063736,206 Bourke Street,5025.49,405.88,3185,550.0
1013,4-34-horne-street-elsternwick-vic-3185-16071700,206 Bourke Street,3161.63,333.0,3185,395.0
1014,53-elster-avenue-gardenvale-vic-3185-16078745,206 Bourke Street,4873.49,527.73,3185,950.0
1015,806-18-mccombie-st-elsternwick-vic-3185-16073253,206 Bourke Street,2831.11,296.17,3185,520.0
1016,304-17-gordon-street-elsternwick-vic-3185-16071640,206 Bourke Street,3102.62,336.49,3185,400.0
