,rent_address,min_distance,min_duration,postcode,price
634,1-thurso-st-malvern-east-vic-3145-16077651,16686.72,1570.56,3145,550.0
635,508-839-dandenong-road-malvern-east-vic-3145-16082365,11431.23,1029.26,3145,360.0
636,202-23-maverston-street-glen-iris-vic-3146-16018321,15689.88,1353.39,3146,500.0
637,4-73-edgar-st-north-glen-iris-vic-3146-16088705,13160.78,1136.46,3146,420.0
638,1-07-281-tooronga-road-glen-iris-vic-3146-16075662,12659.42,1086.77,3146,595.0
639,12-70-edgar-street-north-glen-iris-vic-3146-16082708,13266.21,1170.35,3146,295.0
640,3-76-glen-iris-road-glen-iris-vic-3146-16081785,15021.08,1240.59,3146,415.0
641,2-5-ellis-road-glen-iris-vic-3146-16073465,11424.87,1073.02,3146,695.0
642,67-florizel-street-glen-iris-vic-3146-16082373,16518.43,1366.6,3146,640.0
643,g03-1457-high-street-glen-iris-vic-3146-16074275,11820.55,1095.43,3146,725.0
644,18-37-39-carroll-crescent-glen-iris-vic-3146-16088255,13067.44,1134.57,3146,490.0
645,14-grosvenor-road-glen-iris-vic-3146-16082500,12969.2,1108.95,3146,520.0
646,14-straughan-st-glen-iris-vic-3146-16053776,15375.32,1338.45,3146,1250.0
647,10-304-tooronga-road-glen-iris-vic-3146-16078526,11738.86,1083.73,3146,350.0
648,2-49-osborne-avenue-glen-iris-vic-3146-16082650,12159.26,1120.64,3146,770.0
649,301-10-12-high-street-glen-iris-vic-3146-16072393,14884.93,1223.22,3146,400.0
650,55-great-valley-road-glen-iris-vic-3146-16069673,14577.58,1231.35,3146,685.0
651,44-francis-cres-glen-iris-vic-3146-16085112,12919.54,1206.06,3146,995.0
652,1-lillian-street-glen-iris-vic-3146-16068377,17029.65,1539.11,3146,1080.0
653,47-somerset-road-glen-iris-vic-3146-16067326,15835.85,1348.1,3146,895.0
654,7-10-nash-st-glen-iris-vic-3146-16085807,13887.68,1139.81,3146,370.0
655,8-1512-malvern-road-glen-iris-vic-3146-16069445,13699.26,1099.69,3146,430.0
656,103-35-43-high-street-glen-iris-vic-3146-16087710,14940.88,1228.97,3146,390.0
657,1492-malvern-road-glen-iris-vic-3146-16051441,12152.12,1126.57,3146,230.0
658,207-770b-toorak-road-glen-iris-vic-3146-16065999,12377.41,1051.0,3146,395.0
659,310-770b-toorak-road-road-glen-iris-vic-3146-16081171,12254.98,1037.09,3146,380.0
660,12-carool-road-ashburton-vic-3147-16070361,14916.53,1387.03,3147,550.0
661,7-reid-street-ashwood-vic-3147-16066841,16246.28,1480.39,3147,625.0
662,26b-raymond-street-ashwood-vic-3147-16090168,17265.09,1648.52,3147,600.0
663,7-woolert-street-ashwood-vic-3147-16076375,16639.92,1545.65,3147,400.0
664,4-32-adrian-street-chadstone-vic-3148-16002735,20944.64,1568.19,3148,615.0
665,40-atkinson-street-chadstone-vic-3148-16078388,19971.97,1476.62,3148,450.0
666,1-12-cole-crescent-chadstone-vic-3148-16056418,16783.94,1514.92,3148,795.0
667,9-hillcrest-avenue-chadstone-vic-3148-16090183,21404.36,1606.36,3148,525.0
668,1-26-adrian-street-chadstone-vic-3148-16081445,21457.48,1611.79,3148,465.0
669,336-70-batesford-road-chadstone-vic-3148-15375409,15417.75,1393.67,3148,375.0
670,14-13-churchill-avenue-chadstone-vic-3148-16061665,21128.52,1584.3,3148,350.0
671,2-28-rae-street-chadstone-vic-3148-16075959,20039.18,1491.4,3148,600.0
672,37-margot-street-chadstone-vic-3148-16084833,16050.57,1496.94,3148,395.0
673,2-ashby-court-chadstone-vic-3148-16088924,20781.37,1550.95,3148,510.0
674,11-evans-street-chadstone-vic-3148-16079398,19624.46,1442.79,3148,590.0
675,33-swanson-crescent-chadstone-vic-3148-16088383,20373.09,1518.58,3148,650.0
676,11-binalong-ave-chadstone-vic-3148-16079197,16558.61,1562.34,3148,525.0
677,2-gateway-close-chadstone-vic-3148-15228933,20886.81,1589.71,3148,495.0
678,2-11-therese-avenue-mount-waverley-vic-3149-16060186,24058.84,1687.89,3149,495.0
679,54-kemp-avenue-mount-waverley-vic-3149-16080319,23623.85,1637.9,3149,450.0
680,2-47-briggs-street-mount-waverley-vic-3149-16063868,24391.03,1668.06,3149,850.0
681,34-garrisson-drive-glen-waverley-vic-3150-16078539,28543.98,2083.27,3150,629.0
682,38-kauri-grove-glen-waverley-vic-3150-15889540,26451.42,1879.75,3150,520.0
683,2-burramine-road-glen-waverley-vic-3150-16065822,27129.46,1919.88,3150,880.0
684,617-highbury-road-burwood-east-vic-3151-15118457,22777.21,1961.5,3151,700.0
685,2-62-scoresby-road-bayswater-vic-3153-16075654,39607.39,2565.87,3153,520.0
686,64-ferguson-street-upwey-vic-3158-16082642,47461.77,3074.16,3158,650.0
687,48-thompson-road-upwey-vic-3158-16069181,47517.88,3147.68,3158,660.0
688,18-41-northcote-ave-caulfield-north-vic-3161-16089431,10450.33,934.57,3161,300.0
689,24-orrong-crescent-caulfield-north-vic-3161-16063914,8185.48,792.66,3161,950.0
690,10-633-inkerman-road-caulfield-north-vic-3161-16085522,8219.91,772.72,3161,525.0
691,5-12-wyuna-rd-caulfield-north-vic-3161-16060765,10021.56,886.4,3161,440.0
692,2-74-hawthorn-rd-caulfield-north-vic-3161-16062077,8896.64,820.6,3161,560.0
693,724-inkerman-road-caulfield-north-vic-3161-16088678,9046.64,836.23,3161,630.0
694,7-56-kooyong-road-caulfield-north-vic-3161-16054643,8344.55,793.39,3161,500.0
695,5-20-kooyong-rd-caulfield-north-vic-3161-16065046,8308.78,789.69,3161,570.0
696,2-46-orrong-cres-caulfield-north-vic-3161-16085943,8050.36,764.96,3161,500.0
697,3-24-park-crescent-caulfield-north-vic-3161-16035184,10134.95,898.73,3161,275.0
698,3-53-wanda-rd-caulfield-north-vic-3161-16087035,8430.68,808.9,3161,480.0
699,105-337-balaclava-road-caulfield-north-vic-3161-16053704,10091.59,871.17,3161,600.0
700,8-62-hawthorn-road-caulfield-north-vic-3161-16081715,8738.19,810.03,3161,600.0
701,6-359-balaclava-road-caulfield-north-vic-3161-16073003,10265.23,884.85,3161,310.0
702,3-20-malvern-grove-caulfield-north-vic-3161-16072766,9283.89,856.97,3161,470.0
703,3-40-northcote-avenue-caulfield-north-vic-3161-15503694,10567.13,927.9,3161,520.0
704,5-556-dandenong-rd-caulfield-north-vic-3161-16072372,9174.4,877.85,3161,460.0
705,1-17-sebastopol-street-caulfield-north-vic-3161-16076196,8485.66,811.82,3161,650.0
706,9-20-kooyong-road-caulfield-north-vic-3161-16071029,8308.78,789.69,3161,550.0
707,2-372-orrong-road-caulfield-north-vic-3161-16064315,7572.66,747.13,3161,550.0
708,7-237-balaclava-road-caulfield-north-vic-3161-16078540,9281.63,818.16,3161,710.0
709,4-129-131-kambrook-road-caulfield-north-vic-3161-16064416,10851.44,943.38,3161,425.0
710,4-14-narong-road-caulfield-north-vic-3161-16075742,8745.98,830.46,3161,570.0
711,4-273-balaclava-rd-caulfield-north-vic-3161-16013121,9638.28,841.51,3161,649.0
712,4-60-eskdale-road-caulfield-north-vic-3161-16075441,10049.0,880.23,3161,575.0
713,38-park-crescent-caulfield-north-vic-3161-16084584,9771.21,899.28,3161,920.0
714,68-dover-street-caulfield-south-vic-3162-16074034,12209.3,1023.4,3162,1400.0
715,16-667-glenhuntly-road-caulfield-vic-3162-15930196,10283.24,889.42,3162,450.0
716,313-15-bond-street-caulfield-vic-3162-16083470,10469.96,914.34,3162,450.0
717,46-alder-st-caulfield-south-vic-3162-16073205,11437.31,977.1,3162,790.0
718,5-14-olive-street-caulfield-south-vic-3162-16066746,11014.39,954.33,3162,360.0
719,24-brooklyn-avenue-caulfield-south-vic-3162-16069207,11784.39,1025.35,3162,695.0
720,202-2a-royal-parade-caulfield-south-vic-3162-16086143,10394.11,898.68,3162,525.0
721,206-2-cedar-street-caulfield-south-vic-3162-15113111,10637.83,916.98,3162,450.0
722,2-193-bambra-road-caulfield-south-vic-3162-16083583,11482.75,972.1,3162,590.0
723,10-urandaline-grove-caulfield-vic-3162-16067602,10804.9,929.15,3162,900.0
724,14-harcourt-ave-caulfield-vic-3162-16076560,9753.94,863.72,3162,950.0
725,1-12-omar-street-caulfield-south-vic-3162-16085399,11279.76,956.09,3162,690.0
726,1-27-venus-st-caulfield-south-vic-3162-16061113,11107.53,957.22,3162,430.0
727,39a-beech-st-caulfield-south-vic-3162-16085959,11596.82,1022.13,3162,1250.0
728,18-214-kambrook-road-caulfield-vic-3162-16065771,11599.65,993.24,3162,450.0
729,1-rotorua-street-caulfield-south-vic-3162-16053690,12747.51,1073.77,3162,700.0
730,2a-stephens-street-caulfield-vic-3162-16083642,10852.97,929.12,3162,670.0
731,7-11-truganini-road-carnegie-vic-3163-16089644,13183.12,1136.55,3163,390.0
732,5-34-bute-street-murrumbeena-vic-3163-16085475,14931.54,1348.14,3163,340.0
733,5-20-anzac-street-carnegie-vic-3163-16077592,13292.88,1190.7,3163,320.0
734,6-58-leila-road-carnegie-vic-3163-16089254,14434.44,1222.01,3163,380.0
735,3-102-truganini-road-carnegie-vic-3163-15350999,13815.75,1176.27,3163,375.0
736,301-18-etna-street-glen-huntly-vic-3163-16068553,12503.93,1071.18,3163,460.0
737,76b-oakleigh-road-carnegie-vic-3163-16053547,14391.2,1218.55,3163,900.0
738,4-15-howe-street-murrumbeena-vic-3163-16079909,15631.59,1397.11,3163,290.0
739,7-21-dunoon-st-murrumbeena-vic-3163-16090776,14290.47,1261.7,3163,400.0
740,1102a-glen-huntly-road-glen-huntly-vic-3163-16088434,12316.77,1040.11,3163,300.0
741,1-12-toward-street-murrumbeena-vic-3163-16058355,14407.7,1302.63,3163,350.0
742,7-1204-glen-huntly-road-glen-huntly-vic-3163-16064791,12681.56,1076.32,3163,495.0
743,13-25-royal-avenue-glen-huntly-vic-3163-16087887,12974.97,1098.56,3163,320.0
744,2-28-shepparson-avenue-carnegie-vic-3163-16088563,13341.18,1162.7,3163,385.0
745,2-44-rosstown-road-carnegie-vic-3163-16078450,13049.49,1163.15,3163,545.0
746,3-22-roseberry-grove-glen-huntly-vic-3163-16078525,11849.75,1021.08,3163,335.0
747,4-3-park-avenue-glen-huntly-vic-3163-16067217,13256.29,1135.04,3163,550.0
748,2-5-gilsland-road-murrumbeena-vic-3163-16088625,14694.36,1294.01,3163,500.0
749,8-24-melbourne-street-murrumbeena-vic-3163-16078538,13890.85,1218.76,3163,270.0
750,6-28-ardyne-street-murrumbeena-vic-3163-16063604,14663.55,1274.28,3163,250.0
751,10-18-gerald-street-murrumbeena-vic-3163-16063451,14846.65,1311.45,3163,310.0
752,6-19-sydney-street-murrumbeena-vic-3163-16079700,13876.5,1215.32,3163,300.0
753,101-17-murrumbeena-road-murrumbeena-vic-3163-16061406,13683.43,1212.3,3163,460.0
754,3-16-oakleigh-road-carnegie-vic-3163-16077422,13830.02,1173.66,3163,450.0
755,3-27-coorigil-rd-carnegie-vic-3163-16075493,14066.25,1221.81,3163,420.0
756,14-hawson-avenue-glen-huntly-vic-3163-16072886,12682.41,1079.75,3163,540.0
757,9-1264-glen-huntly-road-carnegie-vic-3163-16075104,12982.53,1109.62,3163,340.0
758,5-64-moonya-road-carnegie-vic-3163-16086569,14553.59,1274.79,3163,320.0
759,31-foster-ave-glen-huntly-vic-3163-16064783,13021.17,1112.26,3163,880.0
760,1-10-roseberry-grove-glen-huntly-vic-3163-16072245,11950.24,1033.14,3163,375.0
761,5-2-park-avenue-glen-huntly-vic-3163-16066311,13315.27,1131.1,3163,500.0
762,7-29-31-jersey-parade-carnegie-vic-3163-16076044,13154.89,1193.61,3163,850.0
763,3-19-truganini-road-carnegie-vic-3163-16071226,13117.92,1131.33,3163,420.0
764,353-neerim-rd-carnegie-vic-3163-16077333,13513.63,1177.11,3163,425.0
765,11-2-belsize-avenue-carnegie-vic-3163-16055916,13475.21,1180.98,3163,495.0
766,1-1204-glen-huntly-road-glen-huntly-vic-3163-16083529,12681.56,1076.32,3163,450.0
767,9-55-blackwood-street-carnegie-vic-3163-16073375,13196.3,1161.6,3163,295.0
768,8-27-beena-avenue-carnegie-vic-3163-16069094,13887.23,1214.85,3163,360.0
769,11-25-27-dunoon-street-murrumbeena-vic-3163-16086107,14565.01,1259.7,3163,420.0
770,r-1134-dandenong-road-carnegie-vic-3163-16038868,12993.19,1150.69,3163,215.0
771,2-26-patricia-street-bentleigh-east-vic-3165-16067339,19367.72,1615.13,3165,595.0
772,10a-mackie-road-bentleigh-east-vic-3165-16066650,18465.65,1554.79,3165,950.0
773,73a-castlewood-street-bentleigh-east-vic-3165-16089696,18005.98,1556.05,3165,850.0
774,46b-wingate-street-bentleigh-east-vic-3165-16071165,19724.42,1636.4,3165,825.0
775,31-magnolia-avenue-bentleigh-east-vic-3165-16067616,19780.89,1669.22,3165,815.0
776,16-neville-street-bentleigh-east-vic-3165-16061303,17769.29,1508.11,3165,620.0
777,19-valkstone-street-bentleigh-east-vic-3165-16075694,16471.21,1387.36,3165,780.0
778,105-801-centre-road-bentleigh-east-vic-3165-16063308,17675.31,1458.31,3165,440.0
779,872-centre-road-bentleigh-east-vic-3165-16064305,19034.02,1585.36,3165,750.0
780,1-51-browns-rd-bentleigh-east-vic-3165-16063888,17447.63,1441.41,3165,520.0
781,4-13-elizabeth-street-oakleigh-east-vic-3166-16066381,17843.29,1612.66,3166,615.0
782,15-fintonia-street-hughesdale-vic-3166-16081433,16399.86,1423.96,3166,680.0
783,2-67-euston-road-hughesdale-vic-3166-16060352,16048.87,1390.09,3166,500.0
784,2-52-william-street-oakleigh-vic-3166-16067917,18464.74,1619.7,3166,495.0
785,41-bishop-street-oakleigh-vic-3166-16081385,18018.27,1592.52,3166,650.0
786,5-158-kangaroo-road-hughesdale-vic-3166-16059918,16206.02,1386.26,3166,400.0
787,1-14-bletchley-road-hughesdale-vic-3166-16071580,15600.19,1355.82,3166,475.0
788,16-30-swindon-road-oakleigh-vic-3166-16078014,16367.1,1417.79,3166,570.0
789,24-euston-road-hughesdale-vic-3166-15210228,15366.05,1343.51,3166,675.0
790,1-22-clapham-road-hughesdale-vic-3166-15657634,15763.42,1366.56,3166,410.0
791,26-austin-street-hughesdale-vic-3166-13441918,17327.39,1485.72,3166,550.0
792,1-30-swindon-road-hughesdale-vic-3166-16081742,16367.1,1417.79,3166,420.0
793,109-6-dalgety-street-oakleigh-vic-3166-16079810,16152.1,1430.66,3166,500.0
794,2-610-neerim-road-hughesdale-vic-3166-15940344,15349.42,1327.15,3166,695.0
795,1652-dandenong-road-oakleigh-east-vic-3166-16067192,18732.36,1653.69,3166,475.0
796,3-13-state-street-oakleigh-east-vic-3166-16054316,18505.7,1719.47,3166,600.0
797,2a-grant-street-oakleigh-vic-3166-16071525,16956.09,1529.44,3166,545.0
798,5-washington-drive-oakleigh-south-vic-3167-16089108,21298.19,1894.43,3167,650.0
799,25-mimosa-avenue-oakleigh-south-vic-3167-14978035,19160.75,1659.73,3167,560.0
800,1292-north-road-oakleigh-south-vic-3167-16081578,19119.14,1643.93,3167,450.0
801,2-30-clarendon-avenue-oakleigh-south-vic-3167-16060050,19304.46,1663.82,3167,520.0
802,4-10-12-lillian-street-clayton-vic-3168-15234232,25988.25,1849.5,3168,620.0
803,2-33-frank-avenue-clayton-vic-3168-14995545,22941.94,1944.66,3168,550.0
804,2-17-sarton-road-clayton-vic-3168-14970451,26398.4,1758.37,3168,595.0
805,5-265-clayton-road-clayton-vic-3168-16059981,25634.41,1811.11,3168,400.0
806,1-128-moriah-street-clayton-vic-3168-16081488,28412.5,1981.63,3168,530.0
807,2-34-westerfield-drive-notting-hill-vic-3168-16072082,25094.91,1698.54,3168,750.0
808,5-bemboka-avenue-clayton-south-vic-3169-16060995,24578.32,2143.88,3169,540.0
809,4-main-road-clayton-south-vic-3169-16057923,27249.34,1986.42,3169,595.0
810,3a-maltarra-street-clayton-south-vic-3169-16052876,22793.53,1930.58,3169,460.0
811,39a-wattle-grove-mulgrave-vic-3170-16080168,28956.74,2104.88,3170,630.0
812,3-27-royal-avenue-springvale-vic-3171-16069826,30738.78,2238.9,3171,440.0
813,3-16-blissington-street-springvale-vic-3171-16090463,28597.8,1997.72,3171,500.0
814,35-wareham-street-springvale-vic-3171-16075284,29511.74,2132.94,3171,650.0
815,4-woodward-street-springvale-vic-3171-16077724,38142.76,2346.62,3171,700.0
816,53-hillside-street-springvale-vic-3171-16088757,32349.25,2007.25,3171,410.0
817,2-vella-court-springvale-south-vic-3172-16079155,31699.04,2333.27,3172,500.0
818,2-12-willow-glen-ct-dingley-village-vic-3172-16086455,30262.78,2559.24,3172,450.0
819,2-cassia-court-keysborough-vic-3173-16086595,39862.36,2307.02,3173,550.0
820,36-beau-vorno-avenue-keysborough-vic-3173-16069684,39441.23,2265.47,3173,570.0
821,19-somerset-drive-keysborough-vic-3173-16077778,38443.09,2186.85,3173,430.0
822,242-chandler-road-keysborough-vic-3173-16081963,38451.34,2160.09,3173,490.0
823,10-10-larbert-road-noble-park-vic-3174-16082810,33899.88,2137.33,3174,240.0
824,44-chandler-road-noble-park-vic-3174-16080368,34831.57,2018.47,3174,525.0
825,32-jeffers-street-noble-park-vic-3174-16088597,34378.13,1977.64,3174,395.0
826,15-harrison-drive-noble-park-vic-3174-16077811,36555.66,2183.69,3174,525.0
827,1559-heatherton-road-dandenong-north-vic-3175-16051481,34943.57,2005.68,3175,380.0
828,1-47-oakwood-avenue-dandenong-north-vic-3175-16089665,35583.41,2073.14,3175,400.0
829,2-24-power-street-dandenong-vic-3175-15185470,37261.36,2265.67,3175,399.0
830,4-34-clarke-street-prahran-vic-3181-16078572,7701.73,786.12,3181,360.0
831,8-13-lewisham-road-windsor-vic-3181-16075380,7348.68,748.32,3181,475.0
832,10-11-irving-avenue-prahran-vic-3181-16073356,7605.27,762.14,3181,540.0
833,101-6-percy-place-prahran-vic-3181-16076172,6256.4,699.84,3181,490.0
834,12-28-the-avenue-windsor-vic-3181-16078988,7134.45,716.08,3181,550.0
835,1-97-charles-street-prahran-vic-3181-16087452,5966.01,715.76,3181,620.0
836,306-25-clifton-street-prahran-vic-3181-16078928,6727.79,719.15,3181,425.0
837,2-70-williams-road-prahran-vic-3181-16087414,7633.69,773.62,3181,450.0
838,1-42-grandview-grove-prahran-vic-3181-16062555,8358.54,926.08,3181,800.0
839,15-21-irving-avenue-prahran-vic-3181-15635697,7900.16,801.27,3181,440.0
840,2-227-chapel-street-prahran-vic-3181-16077707,6533.97,678.75,3181,430.0
841,53-duke-street-windsor-vic-3181-16063116,6419.93,706.69,3181,520.0
842,105-10-porter-street-prahran-vic-3181-16069578,6168.05,678.64,3181,410.0
843,604-7-king-street-prahran-vic-3181-16072835,6687.72,694.0,3181,510.0
844,510-42-porter-street-prahran-vic-3181-16078605,6158.37,750.42,3181,260.0
845,203-152-peel-street-windsor-vic-3181-16090148,6082.93,667.13,3181,400.0
846,3-51-james-street-prahran-vic-3181-16090001,6401.34,725.37,3181,875.0
847,46-earl-street-windsor-vic-3181-16087402,6691.0,717.73,3181,460.0
848,27-duke-street-prahran-vic-3181-16086431,6349.11,689.69,3181,700.0
849,716-15-clifton-street-prahran-vic-3181-16077503,6793.6,734.94,3181,500.0
850,10-k7-high-street-windsor-vic-3181-16063444,5647.88,613.02,3181,350.0
851,93-chomley-street-prahran-vic-3181-16073373,8030.66,817.78,3181,685.0
852,26-thomas-street-south-windsor-vic-3181-16066356,6000.56,644.79,3181,750.0
853,3-56-larnook-street-prahran-vic-3181-16064188,8103.15,790.2,3181,1100.0
854,22-union-street-windsor-vic-3181-16059839,5361.25,551.4,3181,880.0
855,24-spring-street-prahran-vic-3181-16066838,8302.63,832.48,3181,610.0
856,g3-2a-henry-street-windsor-vic-3181-16088449,5211.77,533.91,3181,390.0
857,439-111-punt-road-windsor-vic-3181-16055654,5558.95,599.31,3181,550.0
858,51-thomas-street-windsor-vic-3181-16088312,6117.74,669.06,3181,1000.0
859,4-317-dandenong-road-prahran-vic-3181-16067845,7966.54,777.26,3181,430.0
860,15a-the-avenue-windsor-vic-3181-16082070,7075.46,716.66,3181,850.0
861,7-larnook-street-prahran-vic-3181-16082241,8082.64,865.28,3181,920.0
862,2-16-green-street-prahran-vic-3181-16068447,6003.33,645.29,3181,740.0
863,29-10-clifton-street-prahran-vic-3181-16050826,6821.58,741.66,3181,540.0
864,5-17-ellesmere-road-prahran-vic-3181-16068966,7178.64,725.45,3181,415.0
865,40-kelvin-grove-prahran-vic-3181-16068985,8253.82,811.9,3181,815.0
866,42-commercial-road-prahran-vic-3181-16050172,5629.31,667.03,3181,560.0
867,49-highbury-grove-prahran-vic-3181-16056833,7914.97,845.09,3181,1050.0
868,502-27-macquarie-street-prahran-vic-3181-16042904,6461.49,719.76,3181,440.0
869,8-k3-union-street-windsor-vic-3181-16042862,5310.07,546.14,3181,400.0
870,207-120-high-street-windsor-vic-3181-16042309,6155.59,664.43,3181,400.0
871,3-30-the-avenue-windsor-vic-3181-16035963,7153.92,717.63,3181,595.0
872,24-union-street-windsor-vic-3181-16055616,5371.61,552.47,3181,800.0
873,8b-highbury-grove-prahran-vic-3181-15809710,7701.65,822.32,3181,760.0
874,8-237-dandenong-road-windsor-vic-3181-16066062,7090.6,719.32,3181,455.0
875,12-30-james-street-windsor-vic-3181-16083970,6448.39,736.66,3181,270.0
876,1-29-the-avenue-windsor-vic-3181-16063438,7189.69,720.49,3181,500.0
877,1-david-lane-windsor-vic-3181-15900527,5808.4,612.49,3181,1400.0
878,8-21-irving-avenue-prahran-vic-3181-16051850,7900.16,801.27,3181,400.0
879,11-york-street-prahran-vic-3181-15901403,6904.71,731.84,3181,690.0
880,16-174-peel-street-windsor-vic-3181-16080532,5859.08,638.44,3181,385.0
881,401-high-street-prahran-vic-3181-16088024,7199.92,756.04,3181,675.0
882,502-283-high-street-prahran-vic-3181-16065163,6790.57,707.99,3181,1200.0
883,201-323-dandenong-road-prahran-vic-3181-16065119,7887.42,770.14,3181,525.0
884,310-22-chatham-street-prahran-vic-3181-16079412,6785.68,702.77,3181,450.0
885,203-72-high-street-prahran-vic-3181-16064123,5925.24,644.83,3181,360.0
886,6-percy-place-prahran-vic-3181-16047983,6256.4,699.84,3181,715.0
887,104-139-york-street-prahran-vic-3181-16065475,7393.92,742.49,3181,410.0
888,48-321-chapel-street-prahran-vic-3181-16064313,6891.35,711.33,3181,450.0
889,27-4-victoria-street-windsor-vic-3181-11761425,6874.67,760.44,3181,550.0
890,817-132-commercial-road-prahran-vic-3181-16065154,5941.57,695.38,3181,450.0
891,1-8-princes-close-prahran-vic-3181-16065129,6832.61,710.93,3181,620.0
892,6-10-lalbert-crescent-prahran-vic-3181-16064800,8267.49,804.46,3181,1100.0
893,2-anchor-place-prahran-vic-3181-16079263,6875.05,754.49,3181,1100.0
894,21-313-beaconsfield-parade-st-kilda-west-vic-3182-16056043,3268.66,327.51,3182,450.0
895,4-12-vale-street-st-kilda-vic-3182-16087511,5203.63,510.08,3182,375.0
896,61-acland-street-st-kilda-vic-3182-16073629,4587.35,502.58,3182,780.0
897,1-27-eildon-road-st-kilda-vic-3182-16056185,4637.53,459.54,3182,625.0
898,318-181-fitzroy-street-st-kilda-vic-3182-16056356,4684.72,449.46,3182,580.0
899,4-29-marine-parade-st-kilda-vic-3182-16063644,5244.24,526.22,3182,450.0
900,206a-14-16-the-esplanade-st-kilda-vic-3182-16042840,4593.39,482.38,3182,750.0
901,205-16-18-grey-street-st-kilda-vic-3182-16089700,4348.29,411.94,3182,390.0
902,2-257-barkly-street-st-kilda-vic-3182-16066559,5792.25,579.55,3182,280.0
903,7-2-kipling-st-st-kilda-vic-3182-16087516,5900.86,592.12,3182,370.0
904,206-126-chapel-street-st-kilda-vic-3182-16076046,6163.57,605.96,3182,450.0
905,204-55-wellington-street-st-kilda-vic-3182-16089144,5193.54,509.85,3182,700.0
906,10-98-barkly-street-st-kilda-vic-3182-16087425,4941.84,473.83,3182,795.0
907,2-36-barkly-street-st-kilda-vic-3182-16088568,5019.05,497.13,3182,400.0
908,212-363-beaconsfield-parade-st-kilda-west-vic-3182-16089242,4005.18,393.02,3182,320.0
909,4-26-wellington-street-st-kilda-vic-3182-16072089,5051.71,495.26,3182,500.0
910,205-44-barkly-street-st-kilda-vic-3182-15694325,4944.71,488.4,3182,260.0
911,9-76-carlisle-street-st-kilda-vic-3182-16054050,5585.77,535.73,3182,650.0
912,8-38-fitzroy-street-st-kilda-vic-3182-16016713,4377.96,415.11,3182,495.0
913,27-352-canterbury-road-st-kilda-vic-3182-16050504,4393.64,418.79,3182,500.0
914,312-196-st-kilda-road-st-kilda-vic-3182-16075446,5611.49,578.18,3182,450.0
915,10-193-fitzroy-street-st-kilda-vic-3182-16087017,4968.54,491.37,3182,470.0
916,24-3-herbert-street-st-kilda-vic-3182-16075447,6174.32,660.37,3182,350.0
917,802-181-fitzroy-st-st-kilda-vic-3182-15915050,4684.72,449.46,3182,1975.0
918,107-182-barkly-street-st-kilda-vic-3182-16086941,5405.74,523.25,3182,420.0
919,204-171-173-inkerman-street-st-kilda-vic-3182-16015508,5514.44,549.16,3182,370.0
920,12-7-alfred-square-st-kilda-vic-3182-16086740,4644.4,493.14,3182,350.0
921,206-126-carlisle-street-st-kilda-vic-3182-16041005,5869.43,584.3,3182,495.0
922,2-52-alma-road-st-kilda-vic-3182-16077137,5343.93,550.26,3182,330.0
923,2705-14-16-the-esplanade-st-kilda-vic-3182-16072154,4593.39,482.38,3182,1300.0
924,13-9-fitzroy-street-st-kilda-vic-3182-16057589,4497.13,477.17,3182,430.0
925,25-10-tennyson-street-st-kilda-vic-3182-16088206,6037.32,627.49,3182,640.0
926,12-45-marine-parade-st-kilda-vic-3182-16059741,5693.65,567.12,3182,790.0
927,3-79-barkly-street-st-kilda-vic-3182-16063362,5069.77,485.65,3182,400.0
928,4c-21-the-esplanade-st-kilda-vic-3182-16088109,4700.34,486.56,3182,450.0
929,4-9-marlton-crescent-st-kilda-vic-3182-16065793,5608.74,582.62,3182,390.0
930,5-2-kipling-street-st-kilda-vic-3182-16082197,5900.86,592.12,3182,325.0
931,803-6-st-kilda-road-st-kilda-vic-3182-16088439,4948.98,482.67,3182,410.0
932,4-73-alma-road-st-kilda-vic-3182-16068784,5550.66,565.14,3182,425.0
933,14-21-marine-parade-st-kilda-vic-3182-16082302,5312.45,526.96,3182,1300.0
934,8-16-chapel-street-st-kilda-vic-3182-16068250,5957.29,590.34,3182,395.0
935,1-38-alma-rd-st-kilda-vic-3182-16080210,5231.61,542.17,3182,450.0
936,5-9-marlton-crescent-st-kilda-vic-3182-16078497,5608.74,582.62,3182,520.0
937,4-260-st-kilda-road-st-kilda-vic-3182-16051315,5597.4,574.8,3182,450.0
938,1-64-fitzroy-street-st-kilda-west-vic-3182-16090436,4427.02,421.13,3182,650.0
939,30-233-235-canterbury-road-st-kilda-west-vic-3182-16078085,4153.27,383.23,3182,310.0
940,7-50-carlisle-street-st-kilda-vic-3182-15751006,5432.0,530.52,3182,300.0
941,17-charles-street-st-kilda-vic-3182-14025729,5562.6,568.66,3182,650.0
942,2c-21-the-esplanade-st-kilda-vic-3182-16078204,4700.34,486.56,3182,395.0
943,10-86-park-street-st-kilda-west-vic-3182-16068440,3577.0,355.49,3182,350.0
944,11-43-spenser-street-st-kilda-vic-3182-16067006,5414.58,567.1,3182,250.0
945,12-7-raglan-street-st-kilda-east-vic-3183-15298094,6127.18,612.8,3183,290.0
946,4-nightingale-street-balaclava-vic-3183-16078992,6325.91,619.96,3183,1050.0
947,9-65-westbury-street-st-kilda-east-vic-3183-16088571,6455.29,622.76,3183,495.0
948,7-1a-hughenden-road-st-kilda-east-vic-3183-16084967,7271.33,723.35,3183,340.0
